acc_x,acc_z,resp,pzt,eda,emg
510,613,140,501,9,33
510,614,165,502,9,33
510,613,196,502,9,33
510,614,227,502,9,33
511,614,257,501,9,33
510,614,289,500,9,33
510,614,319,499,9,33
510,614,351,499,9,33
507,583,380,499,9,33
508,613,407,497,9,33
511,621,433,495,9,33
510,614,458,492,9,33
510,622,482,489,9,33
510,622,504,487,9,33
510,619,525,486,9,33
510,618,545,489,9,33
512,613,563,492,9,33
510,613,581,493,9,33
510,615,596,493,9,33
511,613,609,496,9,33
511,614,620,498,9,33
510,615,628,498,9,33
510,614,636,499,9,33
510,614,642,500,9,33
511,613,647,499,9,33
510,613,651,499,9,33
510,614,655,500,9,33
510,614,657,499,9,33
511,614,659,497,9,33
510,614,660,496,9,33
510,614,660,494,9,33
510,614,661,492,9,33
511,614,661,490,9,33
510,613,660,488,9,33
510,613,659,487,9,33
510,613,658,483,9,33
511,614,656,483,9,33
510,614,654,483,9,33
510,614,650,485,9,33
510,614,647,487,9,33
511,613,641,489,9,33
510,614,635,489,9,33
508,598,626,491,9,33
508,631,614,493,9,33
511,610,600,495,9,33
508,607,582,495,9,33
510,611,562,496,9,33
511,618,542,497,9,33
511,615,521,496,9,33
509,611,499,496,9,33
509,613,479,492,9,33
511,617,460,489,9,33
511,612,439,487,9,33
510,611,420,486,9,33
510,614,401,486,9,33
510,615,383,486,9,33
511,614,365,489,9,33
511,609,347,488,9,33
510,613,331,489,9,33
510,616,316,490,9,33
511,611,301,492,9,33
510,616,288,492,9,33
510,615,274,492,9,33
512,609,261,494,9,33
510,612,251,496,9,33
511,614,239,496,9,33
509,611,230,497,9,33
510,614,220,498,9,33
511,615,212,499,9,33
510,612,203,499,9,33
510,612,198,499,9,33
510,615,191,500,9,33
511,615,184,498,9,33
511,610,179,496,9,33
510,614,174,497,9,33
510,615,172,498,9,33
511,612,167,500,9,33
510,613,164,504,9,33
510,615,161,504,9,33
510,615,158,504,9,33
511,612,154,503,9,33
510,614,156,501,9,33
510,614,154,499,9,32
510,613,159,497,9,34
510,614,160,496,9,33
511,614,165,495,9,33
510,614,167,493,9,33
510,613,171,492,9,33
511,614,174,492,9,31
505,580,175,491,9,33
516,622,175,493,9,37
515,617,173,496,9,35
502,591,174,499,9,29
514,604,177,503,9,45
516,627,187,504,9,33
511,615,204,504,9,46
510,604,229,504,9,35
507,613,257,504,9,24
514,620,290,504,9,48
510,611,327,502,9,40
510,611,368,503,9,21
510,616,409,502,9,17
510,615,449,502,9,50
511,611,486,500,9,34
511,614,519,502,9,32
493,610,548,504,9,56
498,616,572,505,9,43
505,616,589,506,9,41
519,613,601,507,9,31
519,614,607,508,9,45
509,615,611,508,9,38
505,612,611,507,9,30
506,614,608,504,9,29
503,613,599,499,9,27
513,614,587,496,9,43
527,613,571,494,9,25
526,615,554,492,9,26
526,615,538,491,9,32
537,615,524,491,9,53
533,613,512,490,9,44
520,611,500,489,9,36
502,615,489,490,9,33
499,618,479,489,9,18
494,632,471,488,9,29
491,627,464,487,9,13
496,616,459,484,9,21
506,642,457,483,9,31
522,633,455,484,9,31
560,673,455,486,9,30
558,702,454,489,9,33
569,713,454,491,9,50
547,668,452,493,9,28
535,620,455,494,9,34
518,590,458,496,9,41
503,594,465,497,9,58
487,614,473,498,9,30
480,626,484,498,9,63
492,623,494,497,9,34
538,609,504,496,9,27
607,610,512,494,9,27
677,629,520,490,9,27
733,668,528,487,9,23
744,723,536,486,9,34
694,761,544,486,9,41
611,761,551,486,9,25
545,718,558,486,9,40
514,637,565,486,9,25
512,546,574,486,9,38
514,472,580,486,9,30
508,434,587,487,9,40
491,433,592,489,9,30
455,453,595,492,9,61
387,479,599,495,9,24
292,495,601,494,9,33
206,500,601,496,9,33
158,500,600,498,9,34
172,494,597,500,9,33
259,487,592,501,9,33
368,477,584,503,9,33
458,477,573,503,9,32
500,493,561,506,9,33
495,523,546,506,9,36
492,578,529,505,9,29
530,655,509,505,9,37
601,734,488,505,9,32
697,818,469,504,9,32
781,864,448,505,9,33
795,864,430,506,9,33
729,864,409,508,9,33
636,827,394,511,9,33
575,750,377,512,9,33
566,707,362,514,9,33
591,687,347,515,9,33
631,682,333,515,9,32
630,658,316,516,9,32
592,612,299,517,9,33
522,546,281,516,9,32
433,477,262,516,9,32
335,413,246,516,9,33
242,358,229,515,9,33
190,320,214,514,9,32
183,309,200,512,9,32
252,326,187,510,9,33
348,366,175,508,9,32
420,418,163,508,9,33
449,479,152,505,9,33
480,544,143,505,9,33
553,628,133,504,9,33
669,752,123,506,9,33
784,864,117,507,9,33
809,864,108,509,9,33
716,865,100,510,9,33
579,865,96,512,9,33
499,772,88,514,9,32
518,627,82,516,9,33
597,571,79,519,9,33
662,614,73,520,9,33
637,656,68,521,9,33
536,600,63,520,9,33
431,471,60,519,9,33
368,316,59,519,9,33
361,191,58,517,9,33
391,134,58,515,9,33
428,163,58,511,9,33
452,269,60,508,9,33
447,399,63,505,9,33
432,498,66,504,9,33
445,579,73,502,9,33
516,689,79,502,9,33
613,865,87,502,9,33
641,865,98,504,9,33
507,866,108,505,9,33
361,867,122,504,9,33
315,843,140,503,9,33
390,624,158,503,9,33
553,560,176,503,9,33
665,609,195,505,9,34
647,623,213,507,9,33
538,509,231,507,9,33
455,332,252,507,9,33
449,181,271,508,9,33
514,123,292,508,9,33
577,180,313,508,9,33
567,323,333,508,9,33
496,452,352,507,9,33
425,553,369,505,9,33
407,641,385,502,9,33
430,734,399,499,9,33
448,824,414,495,9,33
443,860,424,490,9,33
432,817,435,486,9,33
435,723,445,486,9,33
462,646,454,487,9,33
511,637,463,488,9,33
548,657,472,491,9,33
538,655,482,496,9,33
513,634,491,500,9,33
478,612,501,503,9,33
457,604,512,504,9,33
459,583,523,504,9,33
487,552,535,505,9,33
527,515,547,503,9,33
568,494,559,505,9,33
593,493,572,505,9,33
591,500,584,503,9,33
579,512,597,503,9,33
573,509,610,504,9,34
584,497,624,501,9,33
604,486,638,499,9,33
610,472,652,497,9,33
606,454,667,496,9,33
601,433,682,494,9,33
587,408,697,492,9,33
578,399,711,495,9,33
574,398,726,498,9,33
572,400,739,502,9,33
567,394,752,507,9,33
555,384,763,512,9,33
551,383,774,517,9,33
548,395,785,519,9,32
543,412,795,519,9,33
539,415,804,519,9,33
543,409,814,520,9,33
551,408,823,520,9,33
552,416,832,520,9,33
548,427,841,520,9,33
551,428,850,520,9,33
565,425,859,519,9,33
579,419,868,518,9,33
591,418,876,517,9,33
601,418,883,518,9,33
606,424,889,516,9,33
611,436,895,515,9,33
635,448,901,515,9,33
641,451,906,511,9,33
616,455,911,509,9,32
547,443,916,507,9,33
476,416,920,507,9,33
401,369,924,508,9,33
280,377,928,511,9,33
253,519,932,513,9,33
275,610,935,513,9,33
423,599,939,513,9,33
540,512,941,514,9,32
560,444,943,515,9,33
471,421,945,515,9,33
384,453,949,515,9,33
383,481,953,517,9,33
444,483,956,518,9,33
480,465,958,517,9,33
466,452,960,517,9,33
426,451,960,517,9,33
392,458,961,516,9,33
390,468,963,513,9,33
410,473,964,511,9,33
433,471,965,508,9,33
448,471,967,507,9,33
441,472,969,506,9,33
433,483,971,507,9,33
419,502,972,508,9,33
398,527,974,509,9,33
398,584,974,510,9,33
438,645,974,511,9,33
460,662,975,512,9,33
524,684,974,511,9,33
618,703,974,510,9,33
592,705,975,508,9,33
409,590,975,508,9,33
297,442,974,507,9,33
310,329,974,505,9,33
414,284,973,504,9,33
523,305,973,504,9,33
557,367,972,503,9,33
507,449,972,503,9,33
395,502,971,503,9,32
353,476,971,500,9,33
404,420,969,500,9,33
448,411,967,500,9,33
432,433,966,498,9,32
401,440,964,498,9,36
404,419,961,499,9,34
440,408,959,500,9,32
477,428,956,500,9,33
492,438,953,499,9,33
504,419,950,500,9,33
547,375,947,502,9,33
627,353,945,503,9,33
675,372,942,504,9,31
572,317,940,503,9,32
400,246,937,503,9,33
313,326,935,503,9,33
307,593,932,501,9,33
327,713,929,500,9,34
405,568,926,498,9,33
497,438,923,496,9,32
480,451,920,496,9,33
399,528,916,498,9,33
373,532,912,499,9,33
413,487,909,499,9,33
442,476,907,499,9,33
429,494,903,498,9,33
412,504,901,497,9,33
415,499,898,497,9,34
425,492,895,496,9,33
432,494,894,497,9,33
438,500,892,500,9,32
440,497,890,505,9,32
431,501,888,510,9,33
419,524,887,515,9,33
402,547,885,518,9,33
391,567,883,522,9,33
395,593,881,524,9,32
411,611,879,527,9,33
468,613,878,529,9,33
507,598,876,530,9,32
544,621,874,528,9,33
570,581,871,525,9,33
547,483,868,520,9,31
537,406,865,519,9,33
594,416,862,515,9,33
638,458,860,515,9,33
623,471,858,515,9,33
585,451,856,516,9,33
581,440,853,516,9,33
600,449,849,516,9,33
596,457,846,516,9,33
580,454,841,516,9,33
572,460,836,515,9,32
579,462,832,514,9,33
588,454,828,515,9,33
590,448,826,516,9,34
592,452,823,517,9,32
592,453,820,518,9,33
583,449,817,519,9,33
580,445,815,518,9,33
584,440,812,517,9,33
582,439,810,518,9,33
570,438,808,518,9,33
561,437,806,519,9,34
568,436,803,518,9,32
569,425,802,517,9,32
556,417,799,515,9,33
544,417,798,513,9,33
536,416,795,511,9,33
531,413,793,510,9,33
525,405,791,507,9,33
512,395,789,507,9,32
484,391,787,506,9,33
461,404,784,508,9,33
468,430,783,508,9,33
406,434,780,509,9,33
381,487,778,507,9,34
376,555,775,506,9,33
394,594,773,506,9,33
401,601,771,505,9,33
423,623,769,505,9,33
446,645,767,504,9,33
483,667,765,504,9,33
500,649,763,503,9,33
510,641,761,502,9,33
511,632,759,500,9,33
533,587,757,498,9,32
558,595,754,497,9,33
559,649,752,496,9,33
544,644,749,494,9,33
509,660,747,494,9,33
504,631,744,492,9,33
575,547,742,494,9,33
566,574,739,496,9,32
450,549,736,497,9,33
417,445,734,499,9,33
481,398,731,500,9,33
493,438,729,501,9,33
473,429,727,502,9,33
446,428,726,500,9,33
408,508,723,499,9,33
393,590,721,497,9,33
408,601,720,494,9,34
455,564,718,491,9,33
471,519,717,489,9,33
439,505,716,490,9,33
403,530,714,488,9,32
396,553,713,489,9,34
408,552,711,487,9,33
420,532,711,487,9,33
421,516,710,487,9,33
416,507,710,487,9,33
405,492,708,487,9,33
402,470,707,488,9,34
398,455,706,489,9,34
399,473,705,491,9,34
409,504,704,496,9,33
414,509,703,502,9,33
431,511,702,508,9,32
451,528,701,513,9,33
476,587,700,518,9,33
456,639,700,523,9,33
408,647,699,528,9,33
377,618,697,531,9,33
374,579,696,533,9,33
389,582,695,533,9,33
399,595,695,533,9,32
411,605,696,531,9,33
418,610,697,527,9,33
415,604,697,523,9,33
403,592,696,520,9,33
398,587,695,518,9,33
412,588,694,515,9,33
437,589,693,512,9,33
456,582,692,511,9,33
466,568,691,511,9,33
464,551,690,510,9,33
461,546,690,511,9,34
448,552,690,513,9,34
428,537,690,513,9,33
407,520,690,514,9,33
395,516,691,514,9,33
381,513,691,513,9,33
365,507,691,512,9,33
353,500,692,510,9,33
345,492,693,510,9,33
342,486,693,512,9,33
351,487,691,514,9,33
361,487,686,517,9,32
380,491,677,517,9,34
402,494,665,518,9,33
419,485,652,519,9,33
442,478,635,518,9,33
460,468,619,516,9,33
468,449,601,514,9,32
473,434,583,512,9,33
471,420,566,511,9,33
463,412,546,509,9,33
451,414,520,505,9,33
436,419,494,502,9,33
428,426,469,500,9,32
428,430,445,499,9,33
428,427,422,499,9,33
432,419,401,497,9,33
427,419,384,496,9,33
412,437,368,498,9,33
394,472,354,499,9,33
380,505,340,501,9,33
380,529,328,503,9,33
396,543,316,505,9,33
412,547,303,505,9,33
430,553,292,506,9,33
435,562,280,507,9,33
428,572,269,508,9,33
419,582,258,509,9,33
415,590,248,508,9,33
416,596,239,506,9,33
432,612,227,505,9,33
446,629,213,504,9,33
457,655,200,504,9,33
463,671,186,504,9,33
465,672,174,504,9,33
458,661,164,503,9,32
451,658,153,501,9,33
448,663,143,500,9,33
461,673,136,502,9,33
477,663,128,503,9,33
489,637,124,504,9,33
484,608,121,504,9,33
470,597,121,505,9,33
463,603,121,505,9,33
463,610,121,504,9,33
456,608,125,502,9,33
451,601,129,499,9,33
452,598,134,499,9,33
447,579,138,498,9,33
431,556,143,498,9,33
417,544,147,499,9,32
414,539,152,500,9,33
419,532,159,501,9,33
423,520,165,502,9,33
425,511,172,503,9,33
422,507,180,504,9,33
417,497,187,508,9,33
417,489,195,510,9,33
412,483,201,513,9,33
403,487,206,517,9,33
402,491,212,522,9,33
411,492,217,525,9,33
429,490,221,528,9,33
444,488,226,531,9,33
446,492,228,532,9,33
443,504,231,531,9,33
444,521,234,530,9,33
455,542,236,529,9,32
474,563,239,527,9,33
479,588,242,524,9,33
473,615,246,521,9,33
465,636,248,519,9,33
472,647,251,518,9,33
486,654,254,517,9,33
491,670,258,519,9,33
479,695,260,518,9,33
470,727,263,518,9,33
473,756,267,517,9,33
479,760,271,518,9,33
479,741,273,520,9,33
471,717,278,522,9,33
464,692,281,525,9,33
468,677,286,526,9,33
481,670,290,527,9,33
493,668,295,527,9,33
495,660,297,527,9,33
492,651,303,527,9,33
490,647,306,525,9,33
486,638,309,524,9,33
480,630,312,523,9,33
472,624,315,523,9,33
468,617,319,524,9,33
466,609,324,523,9,33
465,598,327,523,9,33
462,580,331,522,9,33
455,561,335,521,9,33
452,542,338,522,9,33
446,520,341,522,9,33
439,503,345,522,9,33
432,488,348,520,9,33
430,478,352,519,9,33
428,473,356,515,9,32
423,467,361,515,9,33
414,463,366,513,9,33
403,462,371,512,9,33
396,461,376,510,9,33
391,461,382,510,9,33
394,460,387,506,9,33
403,457,393,505,9,33
415,455,399,506,9,33
425,458,405,506,9,33
429,467,411,508,9,33
432,481,417,508,9,33
440,504,423,510,9,33
451,533,429,510,9,33
460,566,434,507,9,33
465,595,438,505,9,33
469,623,443,500,9,33
469,649,447,498,9,33
469,677,452,499,9,33
467,690,455,499,9,33
468,694,459,497,9,33
473,700,463,498,9,33
477,712,467,497,9,33
474,722,469,497,9,33
473,721,471,496,9,33
481,716,473,496,9,33
493,706,476,496,9,33
504,700,476,497,9,33
507,698,476,497,9,33
504,697,478,498,9,33
501,689,479,499,9,33
504,677,479,499,9,32
503,661,479,499,9,33
497,648,479,499,9,33
492,641,478,501,9,33
490,637,477,501,9,33
486,630,476,500,9,33
481,620,475,500,9,33
476,614,475,499,9,32
473,605,474,498,9,33
467,592,474,499,9,33
460,577,473,497,9,33
449,563,471,496,9,33
442,541,469,494,9,33
438,520,467,495,9,33
430,497,465,498,9,33
424,477,463,501,9,33
418,464,463,505,9,33
414,457,461,509,9,33
408,454,459,515,9,33
403,451,456,519,9,33
401,447,454,523,9,33
401,443,453,527,9,32
406,444,454,531,9,33
410,445,455,533,9,33
417,449,458,535,9,33
429,461,460,537,9,33
443,476,462,539,9,33
449,497,462,538,9,33
453,521,460,537,9,33
453,551,456,533,9,33
455,581,455,529,9,33
461,612,454,524,9,33
469,637,454,519,9,33
478,661,456,516,9,33
483,678,458,513,9,33
478,685,460,510,9,33
470,687,460,508,9,33
467,688,459,508,9,33
470,697,455,511,9,33
480,711,453,512,9,33
492,721,452,515,9,33
497,728,452,515,9,33
491,732,455,517,9,33
487,736,457,519,9,33
494,736,462,521,9,33
503,728,465,524,9,33
510,712,467,525,9,33
508,691,470,526,9,33
504,670,471,529,9,33
497,655,473,531,9,33
496,645,476,534,9,33
496,642,478,535,9,33
499,637,480,537,9,33
497,627,482,538,9,32
491,613,484,538,9,33
480,598,486,537,9,33
470,583,487,536,9,33
463,569,488,534,9,33
456,555,489,532,9,33
448,538,492,529,9,33
439,517,494,527,9,33
431,494,498,525,9,32
424,473,502,523,9,33
415,458,505,519,9,33
407,449,508,517,9,33
400,444,512,515,9,33
395,440,514,514,9,33
389,437,516,512,9,33
386,435,517,511,9,33
385,439,519,508,9,33
385,446,521,507,9,33
383,454,523,504,9,33
383,462,525,503,9,33
392,467,528,501,9,33
417,474,531,499,9,33
444,481,534,497,9,33
473,490,537,496,9,33
494,510,540,495,9,33
516,550,543,496,9,33
549,606,547,496,9,33
589,679,551,495,9,33
620,783,554,496,9,33
603,851,559,499,9,33
568,847,563,499,9,33
537,794,568,499,9,33
513,743,572,499,9,33
507,721,577,499,9,33
523,723,583,500,9,32
563,740,587,503,9,34
612,766,592,504,9,33
622,760,597,506,9,33
588,722,602,505,9,32
556,685,606,504,9,33
544,663,611,503,9,38
543,650,615,504,9,39
552,647,620,504,9,45
561,650,626,503,9,31
560,650,636,503,9,24
547,646,647,500,9,19
526,636,662,499,9,40
508,621,679,499,9,50
499,602,700,497,9,25
492,579,721,497,9,36
483,557,740,496,9,25
475,539,757,495,9,21
457,524,774,496,9,31
436,509,789,498,9,0
412,489,803,501,9,40
392,467,813,504,9,21
379,443,817,508,9,23
376,419,820,513,9,32
374,399,821,519,9,31
370,382,825,523,9,45
369,378,832,527,9,20
366,383,842,532,9,29
349,395,851,537,9,63
329,409,862,540,9,30
320,423,872,542,9,42
339,434,881,543,9,40
374,435,890,543,9,21
418,436,898,543,9,63
458,441,904,541,9,2
494,462,909,539,9,22
523,502,914,536,9,18
547,561,921,534,9,31
566,637,928,529,9,30
576,724,934,527,9,29
576,824,939,525,9,27
549,866,944,523,9,30
512,862,949,521,9,38
505,782,953,519,9,18
494,723,958,519,9,47
496,693,962,518,9,40
527,705,965,518,9,32
559,736,969,519,9,45
582,770,971,519,9,22
583,771,974,521,9,22
561,728,974,523,9,36
551,686,973,525,9,62
545,651,969,527,9,24
549,636,963,527,9,50
558,643,956,528,9,33
550,650,950,531,9,18
524,646,941,530,9,20
499,630,933,530,9,28
483,604,924,530,9,23
472,574,915,530,9,43
460,549,908,527,9,22
446,532,900,527,9,38
431,526,891,524,9,53
416,516,883,522,9,30
399,497,874,520,9,25
390,472,863,518,9,23
391,447,852,516,9,32
396,427,843,513,9,21
399,419,834,511,9,31
395,416,826,509,9,36
383,420,819,508,9,32
367,423,812,508,9,40
357,425,804,507,9,12
363,422,798,507,9,22
386,418,792,506,9,24
413,417,786,504,9,35
432,422,780,501,9,29
444,430,774,500,9,28
452,446,768,499,9,24
465,470,763,499,9,18
485,506,759,499,9,33
517,559,753,498,9,12
550,631,748,499,9,23
565,717,743,500,9,29
545,792,737,501,9,34
508,832,731,502,9,35
475,809,724,502,9,13
470,769,718,501,9,6
477,743,712,499,9,26
499,744,707,497,9,29
526,768,702,495,9,33
539,785,696,494,9,31
541,776,690,494,9,41
537,743,685,495,9,27
533,708,679,496,9,22
536,683,675,496,9,44
539,665,670,496,9,27
540,658,666,498,9,28
535,659,661,499,9,41
523,657,656,500,9,47
509,650,652,500,9,40
499,638,647,499,9,28
490,624,644,498,9,54
485,611,642,497,9,63
476,600,641,497,9,28
465,588,641,496,9,35
454,572,641,496,9,30
446,551,641,495,9,34
439,528,642,496,9,34
430,505,643,496,9,35
422,480,644,495,9,57
416,455,647,494,9,27
413,433,647,495,9,29
411,415,648,495,9,30
403,404,648,495,9,34
394,400,649,495,9,42
378,403,651,495,9,32
365,411,651,496,9,56
359,416,651,496,9,28
366,415,651,499,9,32
385,410,649,502,9,32
410,403,647,507,9,33
433,403,645,511,9,54
448,412,642,517,9,22
455,429,639,521,9,30
461,454,638,526,9,32
468,480,635,530,9,33
484,508,631,534,9,31
504,531,623,536,9,32
522,545,612,536,9,35
532,542,601,533,9,30
541,534,587,531,9,29
558,543,575,531,9,31
606,590,563,530,9,36
666,719,554,530,9,32
659,865,543,527,9,33
420,867,531,522,9,33
314,868,518,519,9,33
443,867,501,516,9,33
506,693,484,515,9,33
531,560,465,512,9,33
561,501,445,512,9,36
569,510,427,515,9,35
556,589,410,518,9,33
539,702,394,519,9,34
517,775,381,521,9,32
526,771,369,521,9,33
560,696,358,520,9,33
583,606,347,519,9,33
585,551,336,520,9,33
562,539,324,520,9,34
515,563,311,520,9,31
460,601,294,520,9,33
416,620,278,521,9,33
396,604,262,520,9,33
398,556,247,521,9,32
412,499,234,522,9,33
426,454,219,523,9,35
432,426,207,523,9,33
