index,pzt
2998,488
2999,488
3000,489
3001,488
3002,489
3003,490
3004,492
3005,495
3006,496
3007,498
3008,499
3009,503
3010,502
3011,503
3012,507
3013,511
3014,517
3015,526
3016,536
3017,546
3018,557
3019,567
3020,575
3021,580
3022,583
3023,582
3024,579
3025,573
3026,565
3027,557
3028,548
3029,539
3030,529
3031,521
3032,515
3033,510
3034,508
3035,504
3036,502
3037,499
3038,497
3039,497
3040,498
3041,499
3042,501
3043,501
3044,504
3045,505
3046,507
3047,509
3048,511
3049,512
3050,512
3051,512
3052,512
3053,511
3054,510
3055,507
3056,506
3057,504
3058,504
3059,504
3060,504
3061,504
3062,504
3063,501
3064,498
3065,495
3066,491
3067,487
3068,487
3069,487
3070,487
3071,486
3072,485
3073,485
3074,483
3075,484
3076,485
3077,487
3078,489
3079,491
3080,493
3081,494
3082,495
3083,494
3084,493
3085,492
3086,492
3087,490
3088,491
3089,491
3090,489
3091,488
3092,488
3093,487
3094,490
3095,493
3096,496
3097,498
3098,499
3099,498
3100,497
3101,494
3102,494
3103,496
3104,500
3105,506
3106,512
3107,519
3108,529
3109,541
3110,553
3111,566
3112,575
3113,580
3114,583
3115,583
3116,581
3117,576
3118,568
3119,559
3120,550
3121,541
3122,534
3123,527
3124,523
3125,518
3126,512
3127,508
3128,504
3129,500
3130,496
3131,493
3132,491
3133,490
3134,489
3135,492
3136,494
3137,498
3138,503
3139,509
3140,515
3141,519
3142,521
3143,520
3144,519
3145,519
3146,517
3147,514
3148,511
3149,507
3150,503
3151,498
3152,494
3153,493
3154,490
3155,487
3156,485
3157,484
3158,483
3159,484
3160,485
3161,487
3162,489
3163,489
3164,491
3165,493
3166,494
3167,494
3168,495
3169,496
3170,496
3171,496
3172,496
3173,496
3174,494
3175,494
3176,494
3177,493
3178,489
3179,489
3180,488
3181,489
3182,489
3183,489
3184,489
3185,489
3186,490
3187,494
3188,499
3189,504
3190,510
3191,519
3192,530
3193,542
3194,553
3195,565
3196,574
3197,582
3198,586
3199,587
3200,583
3201,579
3202,571
3203,563
3204,553
3205,544
3206,535
3207,525
3208,518
3209,511
3210,505
3211,499
3212,497
3213,494
3214,491
3215,491
3216,491
3217,491
3218,493
3219,496
3220,498
3221,501
3222,505
3223,508
3224,512
3225,515
3226,518
3227,519
3228,520
3229,517
3230,517
3231,516
3232,515
3233,513
3234,510
3235,508
3236,505
3237,502
3238,499
3239,499
3240,497
3241,497
3242,495
3243,494
3244,490
3245,489
3246,487
3247,487
3248,487
3249,486
3250,487
3251,488
3252,490
3253,492
3254,493
3255,494
3256,495
3257,493
3258,491
3259,491
3260,492
3261,492
3262,492
3263,494
3264,493
3265,494
3266,494
3267,491
3268,491
3269,492
3270,494
3271,495
3272,496
3273,495
3274,496
3275,496
3276,499
3277,502
3278,507
3279,514
3280,523
3281,534
3282,547
3283,560
3284,573
3285,582
3286,588
3287,590
3288,589
3289,585
3290,577
3291,569
3292,559
3293,550
3294,543
3295,535
3296,528
3297,522
3298,515
3299,510
3300,504
3301,499
3302,494
3303,492
3304,490
3305,492
3306,493
3307,494
3308,496
3309,499
3310,502
3311,504
3312,505
3313,508
3314,510
3315,512
3316,515
3317,516
3318,517
3319,515
3320,513
3321,510
3322,507
3323,504
3324,504
3325,502
3326,499
3327,497
3328,494
3329,492
3330,489
3331,487
3332,485
3333,484
3334,484
3335,483
3336,486
3337,489
3338,491
3339,494
3340,495
3341,495
3342,496
3343,495
3344,495
3345,492
3346,488
3347,487
3348,487
3349,488
3350,489
3351,489
3352,489
3353,490
3354,490
3355,489
3356,491
3357,491
3358,491
3359,489
3360,489
3361,489
3362,490
3363,492
3364,492
3365,493
3366,494
3367,496
3368,498
3369,504
3370,509
3371,518
3372,528
3373,540
3374,553
3375,566
3376,577
3377,584
3378,588
3379,590
3380,588
3381,583
3382,577
3383,570
3384,561
3385,551
3386,541
3387,534
3388,526
3389,517
3390,510
3391,503
3392,496
3393,492
3394,490
3395,488
3396,489
3397,489
3398,489
3399,491
3400,494
3401,497
3402,499
3403,503
3404,504
3405,509
3406,512
3407,516
3408,518
3409,518
3410,516
3411,514
3412,512
3413,509
3414,505
3415,504
3416,501
3417,500
3418,497
3419,494
3420,491
3421,490
3422,490
3423,490
3424,491
3425,491
3426,491
3427,491
3428,488
3429,487
3430,487
3431,488
3432,489
3433,491
3434,492
3435,495
3436,495
3437,494
3438,492
3439,491
3440,492
3441,493
3442,495
3443,497
3444,499
3445,500
3446,501
3447,499
3448,499
3449,498
3450,497
3451,495
3452,492
3453,490
3454,489
3455,490
3456,488
3457,486
3458,486
3459,487
3460,490
3461,494
3462,499
3463,508
3464,518
3465,528
3466,541
3467,554
3468,566
3469,574
3470,582
3471,585
3472,586
3473,583
3474,577
3475,570
3476,560
3477,550
3478,540
3479,530
3480,520
3481,513
3482,506
3483,499
3484,496
3485,492
3486,487
3487,487
3488,487
3489,488
3490,489
3491,492
3492,495
3493,499
3494,500
3495,502
3496,503
3497,505
3498,508
3499,510
3500,512
3501,512
3502,511
3503,509
3504,507
3505,505
3506,503
3507,503
3508,500
3509,498
3510,497
3511,496
3512,494
3513,492
3514,491
3515,491
3516,491
3517,492
3518,492
3519,492
3520,493
3521,495
3522,496
3523,496
3524,495
3525,495
3526,492
3527,490
3528,489
3529,489
3530,488
3531,487
3532,487
3533,490
3534,490
3535,492
3536,494
3537,495
3538,496
3539,496
3540,496
3541,496
3542,495
3543,494
3544,493
3545,492
3546,490
3547,488
3548,489
3549,492
3550,497
3551,504
3552,513
3553,524
3554,537
3555,552
3556,566
3557,579
3558,588
3559,592
3560,592
3561,588
3562,580
3563,572
3564,561
3565,550
3566,539
3567,529
3568,520
3569,513
3570,503
3571,497
3572,494
3573,494
3574,494
3575,493
3576,492
3577,494
3578,496
3579,498
3580,501
3581,504
3582,505
3583,507
3584,508
3585,510
3586,510
3587,511
3588,511
3589,512
3590,511
3591,510
3592,509
3593,508
3594,508
3595,507
3596,504
3597,503
3598,502
3599,500
3600,499
3601,499
3602,497
3603,496
3604,494
3605,492
3606,490
3607,487
3608,486
3609,485
3610,486
3611,487
3612,487
3613,485
3614,484
3615,483
3616,484
3617,485
3618,487
3619,487
3620,489
3621,490
3622,492
3623,493
3624,494
3625,496
3626,497
3627,496
3628,496
3629,496
3630,493
3631,491
3632,488
3633,487
3634,486
3635,485
3636,486
3637,487
3638,490
3639,490
3640,492
3641,493
3642,496
3643,496
3644,499
3645,505
3646,513
3647,524
3648,534
3649,548
3650,558
3651,567
3652,575
3653,581
3654,583
3655,583
3656,577
3657,572
3658,566
3659,556
3660,547
3661,539
3662,529
3663,520
3664,512
3665,507
3666,505
3667,501
3668,499
3669,499
3670,499
3671,499
3672,500
3673,500
3674,499
3675,498
3676,497
3677,499
3678,499
3679,500
3680,501
3681,501
3682,502
3683,504
3684,504
3685,503
3686,504
3687,504
3688,504
3689,504
3690,502
3691,500
3692,501
3693,500
3694,499
3695,499
3696,499
3697,497
3698,495
3699,495
3700,495
3701,492
3702,491
3703,490
3704,490
3705,490
3706,490
3707,490
3708,490
3709,491
3710,492
3711,493
3712,494
3713,495
3714,496
3715,495
3716,496
3717,494
3718,492
3719,489
3720,488
3721,486
3722,485
3723,486
3724,485
3725,487
3726,489
3727,490
3728,491
3729,491
3730,491
3731,495
3732,496
3733,496
3734,497
3735,497
3736,499
3737,498
3738,495
3739,493
3740,496
3741,503
3742,513
3743,526
3744,537
3745,551
3746,561
3747,569
3748,575
3749,576
3750,576
3751,573
3752,568
3753,559
3754,551
3755,543
3756,533
3757,524
3758,516
3759,510
3760,503
3761,497
3762,491
3763,486
3764,485
3765,485
3766,485
3767,487
3768,487
3769,491
3770,493
3771,495
3772,497
3773,500
3774,504
3775,507
3776,511
3777,514
3778,516
3779,519
3780,519
3781,517
3782,514
3783,512
3784,509
3785,506
3786,504
3787,501
3788,497
3789,493
3790,489
3791,487
3792,484
3793,483
3794,484
3795,486
3796,487
3797,486
3798,487
3799,489
3800,491
3801,492
3802,494
3803,495
3804,494
3805,494
3806,495
3807,496
3808,497
3809,496
3810,496
3811,496
3812,496
3813,496
3814,495
3815,496
3816,496
3817,496
3818,496
3819,496
3820,495
3821,494
3822,493
3823,494
3824,495
3825,495
3826,496
3827,499
3828,503
3829,508
3830,517
3831,526
3832,537
3833,550
3834,560
3835,568
3836,574
3837,577
3838,576
3839,572
3840,567
3841,560
3842,552
3843,545
3844,538
3845,531
3846,524
3847,517
3848,511
3849,504
3850,498
3851,494
3852,491
3853,488
3854,487
3855,486
3856,487
3857,488
3858,489
3859,492
3860,495
3861,499
3862,504
3863,507
3864,511
3865,513
3866,516
3867,516
3868,516
3869,516
3870,514
3871,511
3872,509
3873,507
3874,503
3875,498
3876,492
3877,487
3878,485
3879,483
3880,483
3881,482
3882,484
3883,487
3884,487
3885,487
3886,487
3887,489
3888,491
3889,494
3890,495
3891,494
3892,494
3893,492
3894,492
3895,492
3896,492
3897,492
3898,493
3899,492
3900,492
3901,492
3902,493
3903,493
3904,494
3905,495
3906,494
3907,494
3908,496
3909,496
3910,494
3911,492
3912,493
3913,494
3914,496
3915,498
3916,503
3917,509
3918,518
3919,528
3920,539
3921,551
3922,560
3923,567
3924,573
3925,576
3926,576
3927,575
3928,571
3929,565
3930,557
3931,547
3932,535
3933,527
3934,519
3935,512
3936,506
3937,501
3938,499
3939,497
3940,494
3941,492
3942,491
3943,489
3944,489
3945,489
3946,490
3947,492
3948,492
3949,494
3950,497
3951,499
3952,502
3953,505
3954,506
3955,510
3956,513
3957,515
3958,515
3959,513
3960,511
3961,510
3962,508
3963,506
3964,502
3965,499
3966,497
3967,495
3968,492
3969,490
3970,488
3971,485
3972,484
3973,485
3974,487
3975,489
3976,490
3977,491
3978,490
3979,492
3980,493
3981,496
3982,496
3983,497
3984,497
3985,497
3986,497
3987,495
3988,492
3989,491
3990,488
3991,487
3992,487
3993,488
3994,489
3995,492
3996,493
3997,494
3998,495
3999,495
4000,495
4001,495
4002,496
4003,496
4004,498
4005,500
4006,503
4007,508
4008,517
4009,527
4010,538
4011,551
4012,560
4013,568
4014,575
4015,578
4016,577
4017,573
4018,566
4019,558
4020,551
4021,542
4022,534
4023,526
4024,520
4025,513
4026,508
4027,502
4028,495
4029,489
4030,487
4031,486
4032,485
4033,487
4034,491
4035,493
4036,496
4037,501
4038,504
4039,508
4040,511
4041,513
4042,515
4043,516
4044,516
4045,515
4046,515
4047,515
4048,514
4049,510
4050,505
4051,501
4052,497
4053,494
4054,492
4055,492
4056,492
4057,492
4058,492
4059,492
4060,492
4061,493
4062,491
4063,492
4064,493
4065,494
4066,496
4067,497
4068,498
4069,498
4070,496
4071,496
4072,496
4073,496
4074,495
4075,496
4076,496
4077,494
4078,494
4079,494
4080,495
4081,497
4082,500
4083,502
4084,499
4085,497
4086,494
4087,492
4088,489
4089,490
4090,493
4091,499
4092,509
4093,519
4094,531
4095,542
4096,553
4097,563
4098,571
4099,576
4100,579
4101,580
4102,577
4103,571
4104,564
4105,558
4106,549
4107,539
4108,529
4109,519
4110,511
4111,504
4112,497
4113,494
4114,491
4115,490
4116,489
4117,490
4118,490
4119,491
4120,491
4121,492
4122,495
4123,501
4124,504
4125,507
4126,511
4127,513
4128,515
4129,515
4130,515
4131,515
4132,516
4133,515
4134,512
4135,508
4136,503
4137,500
4138,497
4139,496
4140,492
4141,490
4142,490
4143,489
4144,489
4145,490
4146,492
4147,492
4148,494
4149,495
4150,497
4151,496
4152,497
4153,497
4154,496
4155,496
4156,495
4157,494
4158,494
4159,494
4160,493
4161,493
4162,493
4163,493
4164,494
4165,494
4166,493
4167,493
4168,495
4169,494
4170,496
4171,497
4172,498
4173,496
4174,495
4175,492
4176,491
4177,490
4178,492
4179,494
4180,497
4181,504
4182,513
4183,526
4184,540
4185,553
4186,563
4187,574
4188,582
4189,586
4190,586
4191,583
4192,577
4193,568
4194,559
4195,547
4196,537
4197,526
4198,516
4199,507
4200,501
4201,496
4202,493
4203,492
4204,494
4205,495
4206,498
4207,499
4208,501
4209,504
4210,504
4211,505
4212,507
4213,509
4214,513
4215,516
4216,517
4217,518
4218,515
4219,514
4220,512
4221,511
4222,509
4223,506
4224,503
4225,500
4226,499
4227,497
4228,497
4229,496
4230,496
4231,495
4232,496
4233,497
4234,498
4235,496
4236,496
4237,494
4238,494
4239,493
4240,492
4241,490
4242,489
4243,489
4244,490
4245,490
4246,489
4247,489
4248,491
4249,492
4250,494
4251,497
4252,497
4253,499
4254,500
4255,500
4256,501
4257,500
4258,500
4259,498
4260,497
4261,497
4262,496
4263,496
4264,495
4265,493
4266,492
4267,490
4268,489
4269,488
4270,486
4271,487
4272,491
4273,496
4274,503
4275,511
4276,520
4277,531
4278,543
4279,554
4280,563
4281,572
4282,578
4283,580
4284,579
4285,576
4286,570
4287,561
4288,552
4289,543
4290,533
4291,524
4292,516
4293,510
4294,505
4295,500
4296,499
4297,497
4298,496
4299,495
4300,493
4301,494
4302,495
4303,496
4304,496
4305,498
4306,499
4307,500
4308,503
4309,506
4310,507
4311,509
4312,508
4313,508
4314,509
4315,510
4316,509
4317,508
4318,508
4319,505
4320,503
4321,500
4322,499
4323,499
4324,498
4325,497
4326,497
4327,496
4328,494
4329,494
4330,494
4331,492
4332,491
4333,489
4334,488
4335,488
4336,488
4337,490
4338,492
4339,494
4340,495
4341,493
4342,493
4343,493
4344,494
4345,494
4346,495
4347,496
4348,496
4349,497
4350,498
4351,499
4352,499
4353,499
4354,499
4355,497
4356,496
4357,495
4358,494
4359,495
4360,497
4361,498
4362,497
4363,497
4364,498
4365,503
4366,509
4367,516
4368,526
4369,536
4370,544
4371,553
4372,560
4373,565
4374,566
4375,567
4376,566
4377,562
4378,557
4379,550
4380,542
4381,535
4382,526
4383,518
4384,511
4385,506
4386,500
4387,496
4388,492
4389,489
4390,485
4391,485
4392,486
4393,488
4394,490
4395,493
4396,497
4397,502
4398,507
4399,510
4400,514
4401,516
4402,516
4403,514
4404,513
4405,512
4406,511
4407,510
4408,510
4409,508
4410,506
4411,504
4412,502
4413,499
4414,496
4415,494
4416,492
4417,492
4418,491
4419,490
4420,490
4421,489
4422,489
4423,487
4424,487
4425,489
4426,490
4427,491
4428,492
4429,493
4430,493
4431,496
4432,499
4433,500
4434,501
4435,504
4436,504
4437,504
4438,503
4439,502
4440,499
4441,498
4442,495
4443,494
4444,493
4445,494
4446,495
4447,496
4448,500
4449,505
4450,513
4451,522
4452,534
4453,545
4454,555
4455,562
4456,567
4457,570
4458,571
4459,568
4460,563
4461,556
4462,547
4463,538
4464,528
4465,520
4466,513
4467,506
4468,501
4469,495
4470,490
4471,485
4472,482
4473,481
4474,482
4475,483
4476,486
4477,488
4478,489
4479,492
4480,495
4481,497
4482,500
4483,504
4484,508
4485,512
4486,513
4487,515
4488,515
4489,515
4490,514
4491,512
4492,509
4493,507
4494,504
4495,501
4496,499
4497,498
4498,496
4499,494
4500,490
4501,487
4502,486
4503,487
4504,488
4505,489
4506,491
4507,492
4508,495
4509,497
4510,499
4511,501
4512,502
4513,501
4514,501
4515,500
4516,500
4517,501
4518,500
4519,500
4520,500
4521,501
4522,502
4523,502
4524,505
4525,509
4526,513
4527,519
4528,528
4529,538
4530,547
4531,556
4532,561
4533,566
4534,565
4535,564
4536,561
4537,555
4538,548
4539,540
4540,533
4541,526
4542,518
4543,511
4544,505
4545,500
4546,495
4547,493
4548,491
4549,489
4550,487
4551,487
4552,488
4553,489
4554,491
4555,492
4556,496
4557,499
4558,502
4559,505
4560,507
4561,510
4562,512
4563,513
4564,512
4565,510
4566,511
4567,510
4568,508
4569,507
4570,504
4571,503
4572,501
4573,499
4574,498
4575,497
4576,495
4577,494
4578,494
4579,491
4580,489
4581,490
4582,491
4583,492
4584,493
4585,496
4586,498
4587,500
4588,501
4589,501
4590,500
4591,500
4592,499
4593,498
4594,497
4595,495
4596,493
4597,495
4598,497
4599,503
4600,511
4601,519
4602,530
4603,540
4604,549
4605,559
4606,566
4607,569
4608,569
4609,568
4610,564
4611,558
4612,550
4613,541
4614,532
4615,523
4616,516
4617,512
4618,508
4619,504
4620,499
4621,499
4622,496
4623,493
4624,493
4625,492
4626,494
4627,493
4628,494
4629,497
4630,501
4631,505
4632,507
4633,507
4634,509
4635,511
4636,512
4637,514
4638,515
4639,513
4640,512
4641,511
4642,508
4643,505
4644,500
4645,497
4646,496
4647,495
4648,496
4649,494
4650,492
4651,491
4652,491
4653,492
4654,491
4655,491
4656,488
4657,488
4658,487
4659,488
4660,488
4661,489
4662,491
4663,493
4664,495
4665,498
4666,497
4667,497
4668,496
4669,495
4670,496
4671,496
4672,499
4673,501
4674,503
4675,507
4676,512
4677,520
4678,531
4679,540
4680,551
4681,561
4682,568
4683,573
4684,575
4685,575
4686,574
4687,570
4688,564
4689,556
4690,546
4691,538
4692,528
4693,522
4694,518
4695,515
4696,512
4697,509
4698,506
4699,503
4700,499
4701,497
4702,495
4703,492
4704,493
4705,494
4706,496
4707,499
4708,503
4709,505
4710,508
4711,510
4712,512
4713,513
4714,514
4715,516
4716,518
4717,514
4718,512
4719,509
4720,507
4721,505
4722,503
4723,501
4724,496
4725,492
4726,489
4727,487
4728,487
4729,486
4730,487
4731,489
4732,491
4733,492
4734,494
4735,495
4736,494
4737,493
4738,493
4739,492
4740,492
4741,492
4742,491
4743,491
4744,492
4745,494
4746,494
4747,492
4748,492
4749,492
4750,492
4751,492
4752,492
4753,493
4754,494
4755,495
4756,498
4757,499
4758,501
4759,504
4760,510
4761,517
4762,524
4763,533
4764,542
4765,553
4766,564
4767,574
4768,579
4769,583
4770,583
4771,581
4772,575
4773,566
4774,559
4775,551
4776,544
4777,537
4778,529
4779,524
4780,519
4781,517
4782,514
4783,513
4784,510
4785,509
4786,507
4787,505
4788,504
4789,502
4790,499
4791,497
4792,496
4793,496
4794,496
4795,499
4796,502
4797,505
4798,507
4799,509
4800,510
4801,510
4802,510
4803,510
4804,510
4805,507
4806,505
4807,505
4808,503
4809,501
4810,498
4811,496
4812,492
4813,491
4814,489
4815,489
4816,488
4817,488
4818,487
4819,487
4820,490
4821,492
4822,496
4823,499
4824,501
4825,503
4826,504
4827,505
4828,504
4829,502
4830,499
4831,497
4832,496
4833,494
4834,493
4835,494
4836,495
4837,496
4838,498
4839,498
4840,497
4841,499
4842,501
4843,500
4844,500
4845,500
4846,501
4847,501
4848,500
4849,499
4850,497
4851,495
4852,493
4853,492
4854,491
4855,490
4856,489
4857,490
4858,489
4859,490
4860,492
4861,495
4862,499
4863,506
4864,516
4865,529
4866,541
4867,555
4868,566
4869,577
4870,585
4871,590
4872,590
4873,588
4874,582
4875,573
4876,563
4877,553
4878,543
4879,535
4880,527
4881,521
4882,519
4883,516
4884,513
4885,512
4886,511
4887,511
4888,509
4889,505
4890,503
4891,500
4892,501
4893,500
4894,499
4895,499
4896,501
4897,502
4898,504
4899,507
4900,506
4901,506
4902,506
4903,508
4904,508
4905,508
4906,509
4907,511
4908,511
4909,511
4910,510
4911,510
4912,508
4913,507
4914,506
4915,503
4916,499
4917,496
4918,494
4919,494
4920,495
4921,494
4922,492
4923,492
4924,492
4925,493
4926,491
4927,491
4928,491
4929,493
4930,496
4931,499
4932,503
4933,505
4934,507
4935,508
4936,507
4937,505
4938,504
4939,504
4940,503
4941,503
4942,502
4943,499
4944,496
4945,492
4946,489
4947,488
4948,488
4949,489
4950,489
4951,489
4952,491
4953,492
4954,493
4955,494
4956,494
4957,496
4958,495
4959,495
4960,495
4961,494
4962,494
4963,492
4964,495
4965,499
4966,505
4967,512
4968,523
4969,534
4970,545
4971,558
4972,569
4973,576
4974,581
4975,584
4976,583
4977,578
4978,572
4979,563
4980,554
4981,545
4982,536
4983,529
4984,524
4985,519
4986,515
4987,512
4988,509
4989,506
4990,502
4991,500
4992,499
4993,498
4994,496
4995,497
4996,499
4997,501
4998,503
4999,505
5000,508
5001,511
5002,512
5003,513
5004,512
5005,514
5006,515
5007,514
5008,513
5009,511
5010,509
5011,507
5012,504
5013,502
5014,498
5015,496
5016,494
5017,493
5018,493
5019,493
5020,495
5021,496
5022,497
5023,498
5024,498
5025,499
5026,499
5027,499
5028,499
5029,499
5030,499
5031,498
5032,498
5033,496
5034,497
5035,496
5036,496
5037,496
5038,495
5039,492
5040,492
5041,491
5042,492
5043,493
5044,494
5045,495
5046,495
5047,494
5048,494
5049,494
5050,498
5051,498
5052,499
5053,500
5054,500
5055,499
5056,501
5057,500
5058,501
5059,500
5060,499
5061,499
5062,498
5063,498
5064,499
5065,503
5066,508
5067,514
5068,523
5069,534
5070,545
5071,556
5072,566
5073,572
5074,575
5075,575
5076,571
5077,563
5078,557
5079,551
5080,544
5081,537
5082,530
5083,523
5084,518
5085,514
5086,511
5087,510
5088,508
5089,508
5090,508
5091,509
5092,508
5093,508
5094,508
5095,506
5096,505
5097,503
5098,501
5099,501
5100,501
5101,502
5102,503
5103,504
5104,505
5105,506
5106,507
5107,507
5108,506
5109,508
5110,508
5111,507
5112,505
5113,504
5114,504
5115,502
5116,500
5117,500
5118,499
5119,498
5120,498
5121,496
5122,495
5123,493
5124,492
5125,490
5126,488
5127,487
5128,489
5129,490
5130,490
5131,492
5132,494
5133,496
5134,495
5135,496
5136,497
5137,499
5138,499
5139,499
5140,499
5141,500
5142,500
5143,499
5144,500
5145,500
5146,499
5147,497
5148,497
5149,497
5150,497
5151,496
5152,497
5153,497
5154,496
5155,496
5156,494
5157,492
5158,493
5159,495
5160,498
5161,502
5162,507
5163,515
5164,524
5165,537
5166,548
5167,557
5168,563
5169,569
5170,571
5171,571
5172,569
5173,564
5174,556
5175,547
5176,538
5177,532
5178,526
5179,519
5180,514
5181,508
5182,504
5183,498
5184,495
5185,495
5186,495
5187,498
5188,499
5189,501
5190,502
5191,502
5192,505
5193,507
5194,509
5195,512
5196,514
5197,516
5198,515
5199,514
5200,515
5201,515
5202,515
5203,513
5204,512
5205,508
5206,506
5207,504
5208,501
5209,499
5210,497
5211,495
5212,494
5213,495
5214,496
5215,496
5216,497
5217,495
5218,497
5219,498
5220,499
5221,501
5222,501
5223,502
5224,502
5225,501
5226,499
5227,498
5228,496
5229,496
5230,496
5231,493
5232,492
5233,492
5234,492
5235,493
5236,490
5237,491
5238,494
5239,496
5240,499
5241,499
5242,499
5243,498
5244,497
5245,498
5246,497
5247,496
5248,495
5249,495
5250,493
5251,492
5252,492
5253,496
5254,499
5255,506
5256,513
5257,525
5258,536
5259,548
5260,559
5261,567
5262,573
5263,574
5264,573
5265,572
5266,567
5267,560
5268,551
5269,541
5270,532
5271,524
5272,516
5273,510
5274,502
5275,497
5276,493
5277,491
5278,491
5279,490
5280,492
5281,495
5282,497
5283,500
5284,504
5285,505
5286,506
5287,509
5288,511
5289,512
5290,514
5291,514
5292,512
5293,511
5294,507
5295,505
5296,501
5297,498
5298,497
5299,497
5300,497
5301,497
5302,496
5303,497
5304,497
5305,499
5306,501
5307,502
5308,503
5309,504
5310,503
5311,502
5312,500
5313,499
5314,498
5315,496
5316,496
5317,494
5318,494
5319,492
5320,492
5321,492
5322,495
5323,497
5324,499
5325,500
5326,502
5327,501
5328,500
5329,500
5330,499
5331,499
5332,497
5333,497
5334,495
5335,495
5336,494
5337,495
5338,494
5339,494
5340,494
5341,494
5342,494
5343,494
5344,496
5345,501
5346,508
5347,515
5348,525
5349,535
5350,544
5351,554
5352,562
5353,566
5354,571
5355,571
5356,568
5357,563
5358,556
5359,550
5360,541
5361,532
5362,524
5363,517
5364,511
5365,505
5366,502
5367,499
5368,497
5369,497
5370,494
5371,493
5372,494
5373,494
5374,494
5375,493
5376,496
5377,499
5378,503
5379,507
5380,509
5381,509
5382,510
5383,511
5384,514
5385,515
5386,515
5387,513
5388,513
5389,511
5390,510
5391,509
5392,507
5393,505
5394,503
5395,499
5396,497
5397,495
5398,493
5399,492
5400,490
5401,490
5402,491
5403,491
5404,492
5405,493
5406,492
5407,492
5408,492
5409,493
5410,492
5411,492
5412,494
5413,494
5414,492
5415,494
5416,495
5417,497
5418,498
5419,498
5420,501
5421,501
5422,501
5423,502
5424,502
5425,501
5426,499
5427,497
5428,495
5429,495
5430,493
5431,492
5432,494
5433,495
5434,500
5435,507
5436,515
5437,527
5438,538
5439,550
5440,560
5441,568
5442,574
5443,574
5444,572
5445,568
5446,561
5447,554
5448,546
5449,539
5450,531
5451,525
5452,518
5453,512
5454,505
5455,500
5456,497
5457,496
5458,495
5459,495
5460,495
5461,495
5462,495
5463,496
5464,498
5465,500
5466,502
5467,505
5468,507
5469,505
5470,505
5471,509
5472,511
5473,512
5474,513
5475,514
5476,512
5477,511
5478,508
5479,508
5480,506
5481,506
5482,506
5483,504
5484,503
5485,500
5486,498
5487,497
5488,497
5489,496
5490,496
5491,495
5492,492
5493,491
5494,489
5495,489
5496,490
5497,490
5498,491
5499,491
5500,494
5501,495
5502,496
5503,497
5504,498
5505,499
5506,497
5507,496
5508,497
5509,497
5510,497
5511,497
5512,497
5513,496
5514,497
5515,500
5516,504
5517,509
5518,518
5519,527
5520,538
5521,547
5522,555
5523,560
5524,566
5525,567
5526,566
5527,561
5528,555
5529,547
5530,540
5531,533
5532,524
5533,515
5534,508
5535,503
5536,498
5537,494
5538,492
5539,491
5540,492
5541,489
5542,489
5543,489
5544,491
5545,493
5546,498
5547,500
5548,502
5549,504
5550,506
5551,507
5552,507
5553,507
5554,508
5555,508
5556,507
5557,508
5558,507
5559,507
5560,507
5561,507
5562,508
5563,508
5564,506
5565,503
5566,500
5567,497
5568,497
5569,497
5570,496
5571,493
5572,492
5573,490
5574,489
5575,488
5576,488
5577,488
5578,488
5579,489
5580,489
5581,490
5582,490
5583,492
5584,493
5585,496
5586,498
5587,503
5588,511
5589,521
5590,530
5591,540
5592,549
5593,555
5594,557
5595,558
5596,559
5597,559
5598,556
5599,549
5600,542
5601,535
5602,529
5603,525
5604,520
5605,516
5606,513
5607,511
5608,508
5609,506
5610,504
5611,503
5612,503
5613,502
5614,502
5615,502
5616,501
5617,499
5618,499
5619,502
5620,504
5621,506
5622,508
5623,508
5624,508
5625,510
5626,510
5627,508
5628,508
5629,508
5630,508
5631,507
5632,505
5633,504
5634,501
5635,499
5636,498
5637,499
5638,499
5639,498
5640,496
5641,495
5642,495
5643,494
5644,493
5645,493
5646,493
5647,492
5648,491
5649,493
5650,495
5651,496
5652,497
5653,503
5654,511
5655,520
5656,528
5657,538
5658,546
5659,552
5660,558
5661,561
5662,562
5663,560
5664,559
5665,555
5666,550
5667,543
5668,536
5669,530
5670,525
5671,520
5672,515
5673,511
5674,507
5675,503
5676,499
5677,496
5678,492
5679,491
5680,489
5681,491
5682,494
5683,495
5684,498
5685,502
5686,505
5687,508
5688,511
5689,513
5690,514
5691,515
5692,515
5693,515
5694,513
5695,511
5696,510
5697,508
5698,507
5699,507
5700,506
5701,504
5702,502
5703,499
5704,497
5705,495
5706,494
5707,494
5708,496
5709,496
5710,497
5711,496
5712,495
5713,493
5714,492
5715,494
5716,496
5717,501
5718,506
5719,512
5720,520
5721,528
5722,538
5723,545
5724,550
5725,553
5726,554
5727,555
5728,553
5729,551
5730,548
5731,544
5732,538
5733,531
5734,526
5735,519
5736,515
5737,510
5738,504
5739,502
5740,499
5741,494
5742,492
5743,492
5744,493
5745,495
5746,496
5747,499
5748,502
5749,504
5750,507
5751,510
5752,512
5753,513
5754,513
5755,512
5756,511
5757,510
5758,508
5759,508
5760,505
5761,503
5762,501
5763,499
5764,497
5765,496
5766,494
5767,493
5768,492
5769,492
5770,492
5771,494
5772,494
5773,494
5774,495
5775,497
5776,497
5777,497
5778,499
5779,499
5780,500
5781,504
5782,508
5783,513
5784,520
5785,524
5786,532
5787,540
5788,547
5789,552
5790,556
5791,558
5792,560
5793,559
5794,556
5795,553
