index,resp,emg,eda,ppg,acc_x,acc_z
963,99,0,47,416,37,34
964,95,1022,48,408,37,34
965,92,0,47,403,37,34
966,88,1022,47,398,37,34
967,84,0,47,394,37,34
968,81,1022,46,393,37,34
969,77,0,47,393,37,34
970,73,1022,48,396,37,34
971,69,0,47,400,37,34
972,65,1022,48,408,37,34
973,62,0,47,415,37,34
974,59,1022,47,422,37,34
975,56,0,47,430,37,34
976,54,1022,48,438,37,34
977,53,0,47,446,37,34
978,53,1022,49,451,37,34
979,52,0,47,455,37,34
980,53,1022,48,462,37,34
981,55,0,47,468,37,34
982,58,1022,46,476,37,34
983,63,0,47,483,37,34
984,70,1022,49,490,37,34
985,79,0,47,496,37,34
986,89,1022,49,497,37,34
987,99,0,47,502,37,34
988,110,1022,46,503,37,34
989,120,0,47,504,37,34
990,130,1022,48,504,37,34
991,142,0,47,504,37,34
992,153,1022,46,504,37,34
993,166,0,47,505,37,34
994,180,1022,46,505,37,34
995,195,0,48,504,37,34
996,212,1022,47,505,37,34
997,230,0,47,506,37,34
998,248,1022,47,507,37,34
999,265,0,47,508,37,34
1000,283,1022,48,509,37,34
1001,300,0,47,510,37,34
1002,316,1022,49,508,37,34
1003,331,0,47,508,37,34
1004,345,1022,46,506,37,34
1005,359,0,47,504,37,34
1006,372,1022,47,500,37,34
1007,385,0,47,498,37,34
1008,396,1022,48,498,37,34
1009,406,0,47,498,37,34
1010,416,1022,46,500,37,34
1011,424,0,48,503,37,34
1012,432,1022,46,504,37,34
1013,441,0,47,505,37,34
1014,449,1022,46,505,37,34
1015,458,0,47,505,37,34
1016,468,1022,49,506,37,34
1017,480,0,47,507,37,34
1018,492,1022,48,511,37,34
1019,504,0,47,516,37,34
1020,518,1022,46,520,37,34
1021,531,0,47,525,37,34
1022,545,1022,48,527,37,34
1023,559,0,47,528,37,34
1024,572,1022,48,528,37,34
1025,585,0,47,525,37,34
1026,598,1022,47,524,37,34
1027,611,0,47,525,37,34
1028,623,1022,46,526,37,34
1029,635,0,48,529,37,34
1030,646,1022,46,532,37,34
1031,657,0,47,534,37,34
1032,669,1022,48,536,37,34
1033,679,0,47,537,37,34
1034,689,1022,48,537,37,34
1035,699,0,47,537,37,34
1036,708,1022,47,538,37,34
1037,717,0,47,540,37,34
1038,725,1022,46,542,37,34
1039,731,0,47,547,37,34
1040,733,1022,46,551,37,34
1041,735,0,47,555,37,34
1042,731,1022,49,556,37,34
1043,724,0,47,559,37,34
1044,713,1022,47,559,37,34
1045,698,0,47,561,37,34
1046,679,1022,47,563,37,34
1047,659,0,47,563,37,34
1048,637,1022,48,566,37,34
1049,615,0,47,567,37,34
1050,591,1022,49,569,37,34
1051,567,0,47,571,37,34
1052,542,1022,47,571,37,34
1053,516,0,47,570,37,34
1054,491,1022,48,569,37,34
1055,467,0,47,567,37,34
1056,444,1022,47,565,37,34
1057,423,0,47,566,37,34
1058,403,1022,46,565,37,34
1059,385,0,47,565,37,34
1060,368,1022,46,566,37,34
1061,352,0,47,565,37,34
1062,337,1022,46,564,37,34
1063,322,0,47,564,37,34
1064,307,1022,48,562,37,34
1065,294,0,47,562,37,34
1066,280,1022,48,564,37,34
1067,267,0,47,566,37,34
1068,255,1022,46,568,37,34
1069,244,0,47,571,37,34
1070,233,1022,49,573,37,34
1071,224,0,47,574,37,34
1072,214,1022,48,571,37,34
1073,206,0,47,566,37,34
1074,198,1022,47,561,37,34
1075,191,0,47,556,37,34
1076,184,1022,46,553,37,34
1077,178,0,47,552,37,34
1078,172,1022,46,555,37,34
1079,166,0,47,558,37,34
1080,159,1022,47,561,37,34
1081,154,0,47,565,37,34
1082,148,1022,48,568,37,34
1083,143,0,47,572,37,34
1084,138,1022,48,575,37,34
1085,133,0,47,579,37,34
1086,128,1022,48,583,37,34
1087,125,0,47,586,37,34
1088,121,1022,46,587,37,34
1089,119,0,47,586,37,34
1090,118,1022,47,583,37,34
1091,117,0,47,578,37,34
1092,117,1022,48,575,37,34
1093,119,0,47,573,37,34
1094,120,1022,47,568,37,34
1095,124,0,47,564,37,34
1096,129,1022,48,563,37,34
1097,135,0,47,563,37,34
1098,141,1022,48,563,37,34
1099,147,0,47,566,37,34
1100,152,1022,48,570,37,34
1101,157,0,47,575,37,34
1102,161,1022,48,579,37,34
1103,166,0,47,583,37,34
1104,171,1022,49,587,37,34
1105,176,0,47,591,37,34
1106,182,1022,48,599,37,34
1107,188,0,47,609,37,34
1108,195,1022,48,620,37,34
1109,205,0,47,631,37,34
1110,215,1022,47,642,37,34
1111,227,0,47,654,37,34
1112,240,1022,49,665,37,34
1113,255,0,47,675,37,34
1114,270,1022,48,685,37,34
1115,287,0,47,696,37,34
1116,303,1022,49,707,37,34
1117,319,0,47,715,37,34
1118,337,1022,49,724,37,34
1119,354,0,47,731,37,34
1120,369,1022,46,736,37,34
1121,385,0,47,736,37,34
1122,400,1022,46,732,37,34
1123,415,0,47,728,37,34
1124,430,1022,47,723,37,34
1125,446,0,47,721,37,34
1126,462,1022,47,717,37,34
1127,479,0,47,715,37,34
1128,495,1022,48,711,37,34
1129,513,0,47,705,37,34
1130,529,1022,46,697,37,34
1131,545,0,47,685,37,34
1132,560,1022,46,672,37,34
1133,576,0,47,658,37,34
1134,590,1022,46,645,37,34
1135,603,0,47,635,37,34
1136,615,1022,48,625,37,34
1137,626,0,47,618,37,34
1138,636,1022,48,611,37,34
1139,646,0,47,607,37,34
1140,656,1022,48,603,37,34
1141,665,0,47,597,37,34
1142,673,1022,49,590,37,34
1143,681,0,47,580,37,34
1144,687,1022,48,568,37,34
1145,693,0,47,557,37,34
1146,697,1022,47,546,37,34
1147,699,0,47,535,37,34
1148,700,1022,46,524,37,34
1149,698,0,47,515,37,34
1150,694,1022,49,506,37,34
1151,687,0,47,497,37,34
1152,678,1022,47,491,37,34
1153,668,0,47,485,37,34
1154,655,1022,46,480,37,34
1155,639,0,47,475,37,34
1156,623,1022,47,470,37,34
1157,604,0,47,465,37,34
1158,584,1022,48,461,37,34
1159,562,0,47,455,37,34
1160,539,1022,48,451,37,34
1161,516,0,47,447,37,34
1162,492,1022,49,442,37,34
1163,470,0,47,439,37,34
1164,448,1022,49,438,37,34
1165,428,0,47,436,37,34
1166,408,1022,49,433,37,34
1167,391,0,47,429,37,34
1168,376,1022,49,422,37,34
1169,363,0,47,415,37,34
1170,350,1022,49,412,37,34
1171,339,0,47,411,37,34
1172,329,1022,49,412,37,34
1173,320,0,47,416,37,34
1174,310,1022,48,423,37,34
1175,300,0,47,430,37,34
1176,291,1022,48,440,37,34
1177,281,0,47,451,37,34
1178,272,1022,47,463,37,34
1179,263,0,47,473,37,34
1180,255,1022,48,484,37,34
1181,247,0,47,495,37,34
1182,239,1022,49,505,37,34
1183,233,0,47,514,37,34
1184,227,1022,48,524,37,34
1185,222,0,47,533,37,34
1186,216,1022,47,541,37,34
1187,212,0,47,550,37,34
1188,208,1022,46,558,37,34
1189,206,0,47,562,37,34
1190,203,1022,46,565,37,34
1191,200,0,47,565,37,34
1192,198,1022,46,565,37,34
1193,197,0,47,564,37,34
1194,195,1022,48,563,37,34
1195,192,0,47,562,37,34
1196,189,1022,48,563,37,34
1197,186,0,47,563,37,34
1198,183,1022,49,566,37,34
1199,181,0,47,568,37,34
1200,178,1022,48,571,37,34
1201,176,0,47,575,37,34
1202,175,1022,49,579,37,34
1203,174,0,47,583,37,34
1204,174,1022,50,587,37,34
1205,175,0,47,589,37,34
1206,176,1022,47,589,37,34
1207,177,0,47,590,37,34
1208,179,1022,47,589,37,34
1209,181,0,47,589,37,34
1210,182,1022,46,588,37,34
1211,181,0,47,587,37,34
1212,178,1022,49,583,37,34
1213,175,0,47,584,37,35
1214,170,1022,48,588,37,34
1215,167,0,47,587,37,34
1216,163,1022,47,583,37,34
1217,160,0,47,580,37,34
1218,157,1022,46,572,37,34
1219,153,0,47,559,37,35
1220,150,1022,48,546,37,34
1221,147,0,47,540,37,34
1222,144,1022,46,536,37,34
1223,141,0,47,538,37,34
1224,139,1022,49,546,37,34
1225,137,0,47,555,37,34
1226,134,1022,46,562,37,34
1227,132,0,47,570,37,34
1228,130,1022,46,572,37,34
1229,128,0,47,566,37,34
1230,127,1022,48,556,37,34
1231,127,0,47,547,37,34
1232,127,1022,48,540,37,34
1233,129,0,47,535,37,34
1234,130,1022,48,535,37,34
1235,132,0,47,540,37,34
1236,135,1022,47,548,37,34
1237,139,0,47,558,37,34
1238,142,1022,48,567,37,34
1239,146,0,47,574,37,34
1240,151,1022,48,576,37,34
1241,156,0,47,575,37,34
1242,160,1022,47,571,37,34
1243,165,0,47,565,37,34
1244,170,1022,47,557,37,34
1245,176,0,47,552,37,34
1246,181,1022,48,551,37,34
1247,187,0,47,553,37,34
1248,192,1022,47,559,37,34
1249,198,0,47,567,37,34
1250,204,1022,49,573,37,34
1251,209,0,47,581,37,34
1252,215,1022,48,590,37,34
1253,222,0,47,599,37,34
1254,228,1022,46,606,37,34
1255,235,0,47,611,37,34
1256,240,1022,49,614,37,34
1257,247,0,47,611,37,34
1258,252,1022,47,603,37,34
1259,257,0,47,594,37,34
1260,262,1022,49,585,37,34
1261,267,0,47,578,37,34
1262,272,1022,46,573,37,34
1263,277,0,47,571,37,34
1264,283,1022,49,569,37,34
1265,288,0,47,567,37,34
1266,292,1022,46,564,37,34
1267,297,0,47,559,37,34
1268,303,1022,49,553,37,34
1269,309,0,47,551,37,34
1270,315,1022,46,551,37,34
1271,320,0,47,555,37,34
1272,325,1022,46,563,37,34
1273,329,0,47,575,37,34
1274,333,1022,48,590,37,34
1275,336,0,47,605,37,34
1276,338,1022,46,618,37,34
1277,341,0,48,628,37,34
1278,342,1022,48,635,37,34
1279,343,0,47,637,37,34
1280,343,1022,49,637,37,34
1281,343,0,47,632,37,34
1282,341,1022,46,628,37,34
1283,341,0,47,622,37,34
1284,340,1022,48,616,37,34
1285,341,0,47,608,37,34
1286,340,1022,48,602,37,34
1287,340,0,47,597,37,34
1288,339,1022,47,593,37,34
1289,337,0,47,590,37,34
1290,335,1022,46,588,37,34
1291,333,0,47,585,37,34
1292,332,1022,49,583,37,34
1293,331,0,47,585,37,34
1294,330,1022,47,585,37,34
1295,330,0,48,586,37,34
1296,329,1022,46,590,37,35
1297,329,0,47,600,37,34
1298,329,1022,49,604,37,35
1299,328,0,47,610,37,34
1300,328,1022,48,621,37,34
1301,328,0,47,627,37,34
1302,328,1022,46,626,37,35
1303,329,0,47,624,37,34
1304,330,1022,48,620,37,34
1305,331,0,47,608,37,34
1306,333,1022,48,593,37,34
1307,336,0,47,582,37,34
1308,340,1022,48,576,37,34
1309,345,0,47,576,37,34
1310,348,1022,46,585,37,34
1311,349,0,47,592,37,34
1312,350,1022,48,594,37,34
1313,349,0,47,593,37,34
1314,348,1022,49,588,37,34
1315,346,0,47,578,37,34
1316,344,1022,48,569,37,34
1317,343,0,47,567,37,34
1318,342,1022,47,572,37,34
1319,342,0,47,580,37,34
1320,342,1022,46,589,37,34
1321,345,0,47,599,37,34
1322,348,1022,46,607,37,34
1323,351,0,47,611,37,34
1324,355,1022,49,612,37,34
1325,358,0,47,611,37,34
1326,360,1022,47,608,37,34
1327,364,0,47,607,37,34
1328,368,1022,46,610,37,34
1329,372,0,47,616,37,34
1330,376,1022,47,623,37,34
1331,380,0,47,628,37,34
1332,384,1022,48,630,37,34
1333,388,0,47,626,37,34
1334,392,1022,47,618,37,34
1335,397,0,48,614,37,34
1336,402,1022,48,616,37,34
1337,407,0,47,623,37,34
1338,412,1022,48,631,37,34
1339,417,0,47,639,37,34
1340,422,1022,46,642,37,34
1341,428,0,47,639,37,34
1342,432,1022,48,632,37,34
1343,437,0,47,625,37,34
1344,441,1022,47,622,37,34
1345,446,0,47,622,37,34
1346,449,1022,47,623,37,34
1347,453,0,47,622,37,34
1348,455,1022,49,622,37,34
1349,459,0,47,620,37,34
1350,460,1022,48,617,37,34
1351,462,0,47,611,37,34
1352,463,1023,49,604,37,34
1353,463,0,47,596,37,34
1354,462,1022,47,590,37,34
1355,460,0,47,585,37,34
1356,458,1022,49,580,37,34
1357,455,0,47,580,37,34
1358,451,1022,48,580,37,34
1359,447,0,47,580,37,34
1360,443,1022,46,580,37,34
1361,439,0,47,577,37,34
1362,435,1022,46,572,37,34
1363,430,0,47,569,37,34
1364,425,1022,48,570,37,34
1365,419,0,47,571,37,34
1366,413,1022,46,573,37,34
1367,406,0,47,575,37,34
1368,399,1022,46,575,37,34
1369,394,0,47,574,37,34
1370,390,1022,48,572,37,34
1371,388,0,47,568,37,34
1372,386,1022,48,563,37,34
1373,386,0,47,556,37,34
1374,384,1022,47,549,37,34
1375,382,0,47,543,37,34
1376,380,1023,46,537,37,34
1377,379,0,47,527,37,34
1378,377,1022,49,518,37,34
1379,376,0,47,507,37,34
1380,376,1022,46,495,37,34
1381,376,0,47,483,37,34
1382,376,1022,46,472,37,34
1383,376,0,48,466,37,34
1384,376,1022,48,460,37,34
1385,377,0,47,454,37,34
1386,377,1022,49,447,37,34
1387,377,0,47,441,37,34
1388,378,1022,49,435,37,34
1389,378,0,47,427,37,34
1390,378,1022,49,419,37,34
1391,378,0,47,414,37,34
1392,377,1022,48,414,37,34
1393,376,0,47,419,37,34
1394,376,1022,47,429,37,34
1395,376,0,47,440,37,34
1396,375,1022,48,451,37,35
1397,374,0,47,460,37,34
1398,372,1022,48,464,36,34
1399,371,0,47,466,37,35
1400,368,1022,49,461,37,34
1401,366,0,47,455,37,35
1402,364,1022,46,452,37,34
1403,361,0,47,451,37,35
1404,359,1022,48,451,37,34
1405,357,0,47,460,37,34
1406,355,1022,46,468,37,34
1407,354,0,47,474,37,34
1408,353,1022,48,478,37,34
1409,352,0,47,478,37,34
1410,351,1022,48,474,37,34
1411,351,0,47,470,37,34
1412,351,1022,47,471,37,34
1413,353,0,47,474,37,34
1414,355,1022,48,480,37,34
1415,356,0,47,486,37,34
1416,358,1022,49,494,37,34
1417,361,0,47,499,37,34
1418,366,1022,46,506,37,34
1419,372,0,47,513,37,34
1420,380,1022,47,518,37,34
1421,388,0,47,521,37,34
1422,396,1022,48,522,37,34
1423,405,0,47,522,37,34
1424,413,1022,46,521,37,34
1425,422,0,47,522,37,34
1426,430,1022,46,523,37,34
1427,437,0,47,523,37,34
1428,445,1022,48,521,37,34
1429,453,0,47,517,37,34
1430,460,1022,47,512,37,34
1431,467,0,47,506,37,34
1432,475,1022,47,503,37,34
1433,483,0,47,503,37,34
1434,489,1022,46,504,37,34
1435,496,0,47,505,37,34
1436,503,1022,47,508,37,34
1437,510,0,47,510,37,34
1438,515,1022,47,512,37,34
1439,520,0,47,511,37,34
1440,525,1022,49,509,37,34
1441,529,0,47,507,37,34
1442,530,1022,49,506,37,34
1443,529,0,47,507,37,34
1444,526,1022,48,509,37,34
1445,523,0,47,511,37,34
1446,518,1023,46,513,37,34
1447,514,0,47,514,37,34
1448,510,1022,48,514,37,34
1449,508,0,47,512,37,34
1450,504,1022,48,510,37,34
1451,501,0,47,508,37,34
1452,499,1022,48,507,37,34
1453,498,0,47,505,37,34
1454,497,1022,49,504,37,34
1455,496,0,47,502,37,34
1456,496,1022,49,499,37,34
1457,496,0,47,496,37,34
1458,496,1022,48,493,37,34
1459,494,0,47,491,37,34
1460,492,1022,49,489,37,34
1461,491,0,47,489,37,34
1462,487,1022,49,488,37,34
1463,485,0,47,490,37,34
1464,482,1022,48,492,37,34
1465,480,0,47,494,37,34
1466,478,1022,48,496,37,34
1467,476,0,47,499,37,34
1468,473,1022,46,500,37,34
1469,471,0,47,501,37,34
1470,467,1022,46,499,37,34
1471,464,0,47,497,37,34
1472,460,1022,47,496,37,34
1473,457,0,47,498,37,34
1474,453,1022,48,498,37,34
1475,451,0,47,499,37,34
1476,448,1022,49,501,37,34
1477,446,0,47,504,37,34
1478,443,1022,48,504,37,34
1479,441,0,47,506,37,34
1480,440,1022,49,509,37,34
1481,439,0,47,512,37,34
1482,438,1022,47,515,37,34
1483,437,0,47,517,37,34
1484,436,1022,48,518,37,34
1485,436,0,47,519,37,34
1486,434,1023,48,522,37,34
1487,433,0,47,524,37,34
1488,431,1022,48,525,37,34
1489,430,0,47,525,37,34
1490,427,1022,48,526,37,34
1491,424,0,47,527,37,34
1492,421,1022,47,529,37,34
1493,419,0,47,531,37,34
1494,416,1022,49,534,37,34
1495,415,0,47,537,37,34
1496,413,1022,48,540,37,34
1497,411,0,47,542,37,34
1498,409,1022,49,543,37,34
1499,408,0,47,543,37,34
1500,408,1022,47,543,37,34
1501,407,0,47,542,37,34
1502,405,1022,48,540,37,34
1503,404,0,47,538,37,34
1504,403,1022,47,536,37,34
1505,401,0,47,536,37,34
1506,400,1022,48,536,37,34
1507,399,0,47,536,37,34
1508,398,1022,49,536,37,34
1509,398,0,47,536,37,34
1510,397,1022,48,534,37,34
1511,398,0,47,533,37,34
1512,399,1022,49,532,37,34
1513,400,0,47,532,37,34
1514,402,1022,48,531,37,34
1515,404,0,47,530,37,34
1516,405,1022,46,528,37,34
1517,406,0,47,527,37,34
1518,408,1022,48,527,37,34
1519,411,0,47,527,37,34
1520,415,1022,49,528,37,34
1521,418,0,47,527,37,34
1522,422,1022,48,526,37,34
1523,427,0,47,525,37,34
1524,430,1022,48,524,37,34
1525,433,0,47,524,37,34
1526,435,1023,48,522,37,34
1527,436,0,47,519,37,34
1528,437,1022,46,515,37,34
1529,439,0,47,510,37,34
1530,442,1022,46,504,37,34
1531,448,0,47,499,37,34
1532,455,1022,49,496,37,34
1533,463,0,47,495,37,34
1534,472,1022,49,493,37,34
1535,484,0,47,494,37,34
1536,496,1022,46,496,37,34
1537,511,0,47,497,37,34
1538,525,1022,46,496,37,34
1539,543,0,47,492,37,34
1540,560,1022,49,486,37,34
1541,577,0,47,479,37,34
1542,595,1022,47,473,37,34
1543,614,0,47,468,37,34
1544,632,1022,48,465,37,34
1545,652,0,47,465,37,34
1546,671,1022,47,465,37,34
1547,691,0,47,466,37,34
1548,711,1022,48,469,37,34
1549,731,0,47,472,37,34
1550,749,1022,49,476,37,34
1551,766,0,47,483,37,34
1552,783,1023,49,492,37,34
1553,797,0,47,502,37,34
1554,812,1022,48,514,37,34
1555,824,0,47,524,37,34
1556,835,1023,46,532,37,34
1557,846,0,47,541,37,34
1558,855,1022,46,548,37,34
1559,864,0,47,551,37,34
1560,871,1022,48,551,37,34
1561,877,0,47,548,37,34
1562,883,1022,49,540,37,34
1563,888,0,47,528,37,34
1564,892,1023,49,514,37,34
1565,896,0,47,499,37,34
1566,899,1022,48,483,37,34
1567,902,0,47,470,37,34
1568,903,1022,46,457,37,34
1569,905,0,47,447,37,34
1570,904,1023,46,437,37,34
1571,902,0,47,428,37,34
1572,900,1023,49,420,37,34
1573,896,0,47,415,37,34
1574,889,1022,46,412,37,34
1575,880,0,47,414,37,34
1576,868,1023,46,419,37,34
1577,854,0,47,426,37,34
1578,837,1022,47,437,37,34
1579,818,0,47,446,37,34
1580,797,1023,49,453,37,34
1581,774,0,47,461,37,34
1582,749,1022,48,467,37,34
1583,723,0,47,471,37,34
1584,697,1023,46,475,37,34
1585,671,0,47,477,37,34
1586,645,1022,48,479,37,34
1587,620,0,47,479,37,34
1588,596,1022,49,478,37,34
1589,575,0,47,475,37,34
1590,556,1022,47,472,37,34
1591,540,0,47,470,37,34
1592,526,1023,46,468,37,34
1593,514,0,47,467,37,34
1594,502,1022,47,468,37,34
1595,492,0,47,471,37,34
1596,483,1022,48,472,37,34
1597,475,0,47,475,37,34
1598,467,1022,49,476,37,34
1599,460,0,47,473,37,34
1600,454,1022,49,472,37,34
1601,448,0,47,469,37,34
1602,440,1022,46,465,37,34
1603,432,0,47,459,37,34
1604,425,1022,48,451,37,34
1605,419,0,47,443,37,34
1606,413,1022,48,433,37,34
1607,408,0,47,423,37,34
1608,404,1022,48,413,37,34
1609,400,0,47,405,37,34
1610,395,1022,49,398,37,34
1611,390,0,47,393,37,34
1612,385,1023,48,393,37,34
1613,380,0,47,396,37,34
1614,375,1022,48,400,37,34
1615,371,0,47,405,37,34
1616,368,1022,48,411,37,34
1617,365,0,47,417,37,34
1618,362,1022,49,423,37,34
1619,359,0,47,429,37,34
1620,356,1022,47,435,37,34
1621,353,0,47,443,37,34
1622,350,1022,49,449,37,34
1623,347,0,47,456,37,34
1624,345,1022,47,462,37,34
1625,343,0,47,466,37,34
1626,341,1022,49,468,37,34
1627,339,0,47,467,37,34
1628,336,1022,46,467,37,34
1629,335,0,47,469,37,34
1630,333,1022,47,474,37,34
1631,332,0,47,481,37,34
1632,334,1022,46,486,37,34
1633,337,0,47,490,37,34
1634,339,1022,48,490,37,34
1635,341,0,47,487,37,34
1636,341,1023,47,483,37,34
1637,341,0,47,479,37,34
1638,340,1022,46,478,37,34
1639,338,0,47,480,37,34
1640,336,1022,48,483,37,34
1641,334,0,47,487,37,34
1642,331,1023,46,487,37,34
1643,330,0,47,486,37,34
1644,329,1022,46,480,37,34
1645,329,0,47,475,37,34
1646,328,1022,46,469,37,34
1647,327,0,47,465,37,34
1648,325,1022,47,463,37,34
1649,324,0,47,462,37,34
1650,322,1022,49,462,37,34
1651,321,0,47,461,37,34
1652,319,1022,47,463,37,34
1653,318,0,47,465,37,34
1654,317,1022,46,469,37,34
1655,316,0,47,470,37,34
1656,316,1022,47,468,37,34
1657,317,0,47,467,37,34
1658,318,1022,46,466,37,34
1659,319,0,47,466,37,34
1660,322,1022,48,465,37,34
1661,325,0,47,465,37,34
1662,328,1022,48,463,37,34
1663,332,0,47,463,37,34
1664,337,1022,49,463,37,34
1665,342,0,47,463,37,34
1666,347,1022,46,464,37,34
1667,352,0,47,465,37,34
1668,356,1023,49,465,37,34
1669,361,0,47,463,37,34
1670,365,1022,46,458,37,34
1671,369,0,47,454,37,34
1672,372,1022,46,450,37,34
1673,376,0,47,448,37,34
1674,377,1023,49,447,37,34
1675,380,0,47,447,37,34
1676,381,1022,49,447,37,34
1677,382,0,47,448,37,34
1678,382,1022,48,449,37,34
1679,382,0,47,451,37,34
1680,382,1022,46,452,37,34
1681,382,0,47,451,37,34
1682,383,1022,48,448,37,34
1683,383,0,47,446,37,34
1684,383,1023,47,443,37,34
1685,383,0,47,441,37,34
1686,382,1022,48,440,37,34
1687,381,0,47,440,37,34
1688,381,1022,48,440,37,34
1689,382,0,47,440,37,34
1690,382,1022,48,440,37,34
1691,384,0,47,438,37,34
1692,384,1022,49,435,37,34
1693,383,0,47,432,37,34
1694,381,1022,46,430,37,34
1695,378,0,47,427,37,34
1696,375,1022,46,424,37,34
1697,373,0,47,423,37,34
1698,370,1022,46,421,37,34
1699,368,0,47,419,37,34
1700,368,1022,47,419,37,34
1701,368,0,47,417,37,34
1702,368,1023,46,414,37,34
1703,370,0,47,413,37,34
1704,372,1023,46,411,37,34
1705,375,0,47,412,37,34
1706,377,1022,48,412,37,34
1707,380,0,47,412,37,34
1708,382,1022,47,410,37,34
1709,384,0,47,408,37,34
1710,386,1022,48,403,37,34
1711,388,0,47,399,37,34
1712,390,1022,46,396,37,34
1713,392,0,47,394,37,34
1714,394,1022,48,393,37,34
1715,396,0,47,391,37,34
1716,397,1022,46,390,37,34
1717,399,0,47,390,37,34
1718,398,1022,47,388,37,34
1719,399,0,47,386,37,34
1720,398,1022,48,385,37,34
1721,398,0,47,384,37,34
1722,396,1022,49,384,37,34
1723,396,0,47,386,37,34
1724,394,1022,48,385,37,34
1725,393,0,47,384,37,34
1726,391,1022,47,382,37,34
1727,391,0,47,379,37,34
1728,389,1023,46,376,37,34
1729,388,0,47,374,37,34
1730,387,1022,46,374,37,34
1731,385,0,47,374,37,34
1732,383,1022,48,376,37,34
1733,380,0,47,376,37,34
1734,378,1022,46,379,37,34
1735,376,0,48,382,37,34
1736,374,1022,46,384,37,34
1737,372,0,47,386,37,34
1738,371,1022,46,387,37,34
1739,370,0,47,386,37,34
1740,369,1023,45,388,37,34
1741,370,0,47,386,37,34
1742,371,1022,48,384,37,34
1743,372,0,47,381,37,34
1744,376,1022,48,379,37,34
1745,380,0,47,376,37,34
1746,383,1023,46,374,37,34
1747,387,0,47,371,37,34
1748,391,1023,45,371,37,34
1749,394,0,47,371,37,34
1750,396,1022,48,373,37,34
1751,395,0,47,374,37,34
1752,393,1022,49,376,37,34
1753,391,0,47,376,37,34
1754,385,1022,48,374,37,34
1755,380,0,47,374,37,34
1756,372,1022,46,375,37,34
1757,366,0,47,376,37,34
1758,359,1022,48,380,37,34
1759,354,0,47,385,37,34
1760,350,1022,48,389,37,34
1761,348,0,47,394,37,34
1762,346,1022,49,397,37,34
1763,346,0,47,400,37,34
1764,345,1022,47,403,37,34
1765,346,0,47,408,37,34
1766,345,1022,48,412,37,34
1767,344,0,47,416,37,34
1768,340,1023,46,418,37,34
1769,335,0,47,418,37,34
1770,329,1022,48,419,37,34
1771,323,0,47,419,37,34
1772,316,1022,47,421,37,34
1773,309,0,47,422,37,34
1774,302,1022,47,423,37,34
1775,294,0,47,426,37,34
1776,287,1022,47,428,37,34
1777,279,0,47,430,37,34
1778,271,1022,49,433,37,34
1779,263,0,47,435,37,34
1780,255,1022,48,439,37,34
1781,249,0,47,442,37,34
1782,243,1022,49,444,37,34
1783,239,0,47,445,37,34
1784,235,1022,49,447,37,34
1785,231,0,47,450,37,34
1786,228,1022,46,453,37,34
1787,225,0,47,457,37,34
1788,224,1022,45,460,37,34
1789,223,0,47,464,37,34
1790,221,1022,46,469,37,34
1791,221,0,47,473,37,34
1792,221,1022,47,478,37,34
1793,222,0,47,480,37,34
1794,222,1022,49,483,37,34
1795,223,0,47,485,37,34
1796,224,1023,48,486,37,34
1797,227,0,47,487,37,34
1798,229,1022,48,486,37,34
1799,231,0,47,485,37,34
1800,235,1022,49,485,37,34
1801,238,0,47,487,37,34
1802,241,1022,49,489,37,34
1803,246,0,47,494,37,34
1804,250,1022,48,496,37,34
1805,254,0,47,496,37,34
1806,258,1022,49,496,37,34
1807,262,0,47,491,37,34
1808,267,1022,48,487,37,34
1809,272,0,47,484,37,34
1810,277,1022,49,483,37,34
1811,281,0,47,485,37,34
1812,286,1022,48,487,37,34
1813,291,0,47,489,37,34
1814,295,1022,48,489,37,34
1815,299,0,47,492,37,34
1816,302,1022,47,493,37,34
1817,306,0,47,493,37,34
1818,310,1022,49,492,37,34
1819,313,0,47,492,37,34
1820,318,1022,46,492,37,34
1821,322,0,47,493,37,34
1822,325,1022,46,492,37,34
1823,329,0,47,494,37,34
1824,332,1022,48,498,37,34
1825,336,0,47,499,37,34
1826,339,1022,48,503,37,34
1827,342,0,47,505,37,34
1828,344,1022,47,507,37,34
1829,346,0,47,507,37,34
1830,348,1022,46,506,37,34
1831,350,0,47,507,37,34
1832,352,1023,46,509,37,34
1833,355,0,47,513,37,34
1834,358,1022,48,515,37,34
1835,361,0,47,517,37,34
1836,363,1022,48,519,37,34
1837,364,0,47,522,37,34
1838,364,1022,49,524,37,34
1839,364,0,47,526,37,34
1840,365,1022,47,528,37,34
1841,366,0,47,531,37,34
1842,365,1022,49,534,37,34
1843,366,0,47,535,37,34
1844,366,1022,49,535,37,34
1845,367,0,47,535,37,34
1846,368,1022,47,535,37,34
1847,368,0,47,533,37,34
1848,369,1022,49,532,37,34
1849,369,0,47,532,37,34
1850,370,1022,48,534,37,34
1851,370,0,47,535,37,34
1852,370,1023,47,535,37,34
1853,370,0,47,537,37,34
1854,370,1022,47,537,37,34
1855,369,0,47,538,37,34
1856,370,1022,46,540,37,34
1857,370,0,47,540,37,34
1858,370,1023,45,541,37,34
1859,371,0,47,540,37,34
1860,370,1022,48,540,37,34
1861,370,0,47,541,37,34
1862,369,1022,49,542,37,34
1863,369,0,47,543,37,34
1864,368,1022,48,544,37,34
1865,367,0,47,543,37,34
1866,366,1022,47,543,37,34
