index,pzt
2998,478
2999,478
3000,478
3001,478
3002,480
3003,481
3004,486
3005,493
3006,505
3007,520
3008,539
3009,557
3010,576
3011,594
3012,611
3013,623
3014,635
3015,642
3016,644
3017,640
3018,632
3019,619
3020,606
3021,589
3022,574
3023,559
3024,544
3025,531
3026,519
3027,510
3028,501
3029,493
3030,487
3031,483
3032,480
3033,477
3034,476
3035,479
3036,484
3037,487
3038,492
3039,497
3040,503
3041,509
3042,511
3043,515
3044,519
3045,520
3046,518
3047,513
3048,507
3049,502
3050,497
3051,491
3052,485
3053,479
3054,473
3055,467
3056,466
3057,463
3058,462
3059,460
3060,458
3061,457
3062,455
3063,454
3064,452
3065,454
3066,456
3067,458
3068,459
3069,462
3070,464
3071,467
3072,470
3073,471
3074,471
3075,471
3076,468
3077,467
3078,467
3079,466
3080,466
3081,465
3082,467
3083,467
3084,468
3085,470
3086,471
3087,473
3088,477
3089,481
3090,486
3091,492
3092,500
3093,511
3094,526
3095,541
3096,556
3097,571
3098,585
3099,597
3100,606
3101,610
3102,613
3103,611
3104,607
3105,602
3106,592
3107,582
3108,567
3109,552
3110,538
3111,524
3112,511
3113,501
3114,492
3115,484
3116,478
3117,472
3118,469
3119,469
3120,471
3121,475
3122,479
3123,482
3124,487
3125,492
3126,498
3127,504
3128,508
3129,512
3130,514
3131,515
3132,511
3133,510
3134,509
3135,506
3136,502
3137,499
3138,494
3139,489
3140,486
3141,483
3142,480
3143,478
3144,475
3145,472
3146,470
3147,469
3148,467
3149,467
3150,468
3151,471
3152,472
3153,473
3154,474
3155,472
3156,472
3157,472
3158,470
3159,468
3160,466
3161,466
3162,466
3163,467
3164,468
3165,470
3166,472
3167,475
3168,475
3169,476
3170,477
3171,477
3172,478
3173,481
3174,486
3175,493
3176,505
3177,519
3178,534
3179,551
3180,568
3181,582
3182,595
3183,605
3184,608
3185,609
3186,608
3187,603
3188,595
3189,585
3190,573
3191,559
3192,544
3193,529
3194,515
3195,503
3196,491
3197,480
3198,473
3199,468
3200,464
3201,462
3202,462
3203,463
3204,467
3205,470
3206,475
3207,479
3208,487
3209,492
3210,496
3211,501
3212,504
3213,508
3214,512
3215,513
3216,511
3217,510
3218,508
3219,506
3220,501
3221,497
3222,493
3223,489
3224,485
3225,481
3226,476
3227,472
3228,471
3229,469
3230,470
3231,472
3232,473
3233,473
3234,474
3235,475
3236,473
3237,471
3238,472
3239,472
3240,473
3241,473
3242,474
3243,474
3244,473
3245,473
3246,470
3247,469
3248,468
3249,468
3250,468
3251,470
3252,472
3253,475
3254,482
3255,492
3256,505
3257,521
3258,540
3259,559
3260,579
3261,596
3262,608
3263,618
3264,625
3265,628
3266,625
3267,616
3268,604
3269,591
3270,576
3271,561
3272,547
3273,532
3274,519
3275,507
3276,496
3277,486
3278,479
3279,475
3280,473
3281,470
3282,469
3283,470
3284,473
3285,477
3286,482
3287,487
3288,492
3289,496
3290,501
3291,504
3292,507
3293,509
3294,509
3295,508
3296,508
3297,504
3298,502
3299,499
3300,497
3301,492
3302,491
3303,491
3304,490
3305,487
3306,487
3307,488
3308,487
3309,483
3310,481
3311,480
3312,479
3313,477
3314,476
3315,476
3316,476
3317,478
3318,479
3319,478
3320,477
3321,477
3322,477
3323,477
3324,476
3325,477
3326,476
3327,477
3328,478
3329,478
3330,479
3331,479
3332,482
3333,484
3334,488
3335,496
3336,505
3337,518
3338,533
3339,550
3340,568
3341,586
3342,603
3343,614
3344,621
3345,625
3346,626
3347,624
3348,617
3349,608
3350,595
3351,580
3352,566
3353,551
3354,535
3355,519
3356,506
3357,493
3358,483
3359,476
3360,472
3361,469
3362,468
3363,470
3364,472
3365,476
3366,480
3367,486
3368,492
3369,498
3370,503
3371,508
3372,513
3373,516
3374,519
3375,518
3376,515
3377,511
3378,508
3379,506
3380,502
3381,499
3382,495
3383,491
3384,487
3385,485
3386,484
3387,483
3388,481
3389,480
3390,480
3391,480
3392,482
3393,481
3394,481
3395,481
3396,482
3397,482
3398,481
3399,479
3400,478
3401,478
3402,479
3403,479
3404,478
3405,478
3406,478
3407,478
3408,480
3409,482
3410,482
3411,481
3412,480
3413,480
3414,479
3415,481
3416,487
3417,494
3418,505
3419,516
3420,530
3421,547
3422,564
3423,581
3424,596
3425,609
3426,619
3427,625
3428,626
3429,623
3430,615
3431,604
3432,592
3433,578
3434,564
3435,547
3436,533
3437,519
3438,506
3439,496
3440,487
3441,480
3442,473
3443,467
3444,465
3445,464
3446,467
3447,470
3448,474
3449,480
3450,485
3451,491
3452,499
3453,504
3454,510
3455,515
3456,516
3457,519
3458,519
3459,519
3460,516
3461,512
3462,509
3463,505
3464,500
3465,495
3466,491
3467,486
3468,482
3469,478
3470,476
3471,474
3472,473
3473,473
3474,473
3475,475
3476,475
3477,476
3478,475
3479,477
3480,479
3481,479
3482,478
3483,479
3484,480
3485,480
3486,480
3487,479
3488,480
3489,480
3490,479
3491,478
3492,479
3493,478
3494,478
3495,480
3496,484
3497,492
3498,505
3499,519
3500,537
3501,554
3502,573
3503,591
3504,608
3505,620
3506,632
3507,637
3508,640
3509,638
3510,630
3511,620
3512,604
3513,585
3514,568
3515,550
3516,536
3517,524
3518,513
3519,505
3520,499
3521,494
3522,490
3523,487
3524,486
3525,486
3526,486
3527,488
3528,492
3529,495
3530,499
3531,502
3532,505
3533,508
3534,510
3535,512
3536,513
3537,513
3538,512
3539,513
3540,512
3541,514
3542,513
3543,511
3544,507
3545,501
3546,498
3547,494
3548,492
3549,487
3550,486
3551,485
3552,483
3553,482
3554,482
3555,481
3556,482
3557,482
3558,483
3559,485
3560,484
3561,485
3562,488
3563,490
3564,493
3565,495
3566,497
3567,499
3568,500
3569,500
3570,499
3571,497
3572,496
3573,494
3574,493
3575,491
3576,490
3577,490
3578,492
3579,498
3580,509
3581,523
3582,541
3583,560
3584,582
3585,601
3586,620
3587,635
3588,645
3589,653
3590,656
3591,654
3592,647
3593,634
3594,620
3595,602
3596,585
3597,568
3598,550
3599,537
3600,526
3601,517
3602,511
3603,504
3604,499
3605,494
3606,491
3607,488
3608,487
3609,488
3610,490
3611,492
3612,495
3613,495
3614,500
3615,506
3616,512
3617,516
3618,519
3619,520
3620,522
3621,521
3622,520
3623,517
3624,514
3625,509
3626,505
3627,501
3628,499
3629,497
3630,496
3631,495
3632,490
3633,488
3634,487
3635,487
3636,486
3637,486
3638,487
3639,487
3640,485
3641,483
3642,482
3643,481
3644,480
3645,480
3646,481
3647,480
3648,481
3649,481
3650,481
3651,478
3652,479
3653,480
3654,479
3655,479
3656,477
3657,474
3658,475
3659,476
3660,480
3661,485
3662,493
3663,504
3664,516
3665,534
3666,551
3667,571
3668,591
3669,608
3670,623
3671,635
3672,642
3673,645
3674,644
3675,639
3676,631
3677,617
3678,601
3679,584
3680,568
3681,551
3682,534
3683,519
3684,506
3685,495
3686,485
3687,478
3688,474
3689,470
3690,470
3691,471
3692,473
3693,478
3694,484
3695,490
3696,497
3697,505
3698,512
3699,518
3700,522
3701,524
3702,523
3703,523
3704,520
3705,520
3706,518
3707,515
3708,511
3709,505
3710,500
3711,496
3712,492
3713,488
3714,484
3715,481
3716,481
3717,480
3718,479
3719,478
3720,477
3721,476
3722,476
3723,479
3724,480
3725,482
3726,481
3727,482
3728,483
3729,485
3730,486
3731,486
3732,485
3733,484
3734,483
3735,482
3736,481
3737,479
3738,480
3739,485
3740,495
3741,508
3742,524
3743,544
3744,565
3745,586
3746,606
3747,625
3748,642
3749,655
3750,664
3751,667
3752,665
3753,658
3754,645
3755,628
3756,610
3757,591
3758,572
3759,555
3760,540
3761,525
3762,512
3763,502
3764,492
3765,482
3766,478
3767,476
3768,476
3769,478
3770,481
3771,485
3772,489
3773,496
3774,500
3775,507
3776,512
3777,516
3778,521
3779,523
3780,526
3781,526
3782,525
3783,524
3784,522
3785,519
3786,518
3787,515
3788,512
3789,507
3790,502
3791,497
3792,493
3793,488
3794,485
3795,483
3796,482
3797,479
3798,479
3799,480
3800,480
3801,482
3802,483
3803,484
3804,485
3805,485
3806,486
3807,483
3808,483
3809,482
3810,481
3811,478
3812,475
3813,471
3814,467
3815,467
3816,465
3817,465
3818,470
3819,476
3820,485
3821,498
3822,518
3823,540
3824,565
3825,587
3826,610
3827,629
3828,645
3829,654
3830,658
3831,657
3832,652
3833,641
3834,629
3835,614
3836,599
3837,582
3838,566
3839,551
3840,540
3841,530
3842,522
3843,516
3844,510
3845,505
3846,501
3847,498
3848,496
3849,496
3850,494
3851,495
3852,497
3853,500
3854,504
3855,507
3856,509
3857,512
3858,516
3859,519
3860,520
3861,521
3862,522
3863,520
3864,519
3865,517
3866,513
3867,510
3868,506
3869,502
3870,496
3871,491
3872,486
3873,482
3874,478
3875,473
3876,471
3877,467
3878,465
3879,462
3880,461
3881,460
3882,460
3883,461
3884,463
3885,465
3886,466
3887,467
3888,470
3889,471
3890,472
3891,473
3892,475
3893,475
3894,476
3895,477
3896,479
3897,480
3898,483
3899,488
3900,496
3901,506
3902,521
3903,538
3904,559
3905,579
3906,600
3907,619
3908,636
3909,652
3910,662
3911,664
3912,665
3913,662
3914,652
3915,639
3916,624
3917,605
3918,587
3919,569
3920,551
3921,535
3922,518
3923,502
3924,488
3925,478
3926,467
3927,461
3928,458
3929,456
3930,459
3931,462
3932,468
3933,476
3934,484
3935,492
3936,499
3937,507
3938,512
3939,518
3940,521
3941,523
3942,522
3943,520
3944,517
3945,514
3946,510
3947,505
3948,500
3949,495
3950,492
3951,487
3952,483
3953,478
3954,472
3955,465
3956,462
3957,459
3958,456
3959,453
3960,449
3961,447
3962,446
3963,445
3964,446
3965,448
3966,450
3967,454
3968,457
3969,460
3970,460
3971,461
3972,460
3973,458
3974,457
3975,459
3976,461
3977,466
3978,475
3979,487
3980,504
3981,525
3982,548
3983,574
3984,598
3985,620
3986,637
3987,649
3988,656
3989,656
3990,654
3991,645
3992,634
3993,620
3994,602
3995,585
3996,568
3997,550
3998,532
3999,514
4000,499
4001,486
4002,474
4003,467
4004,463
4005,460
4006,460
4007,461
4008,463
4009,466
4010,472
4011,477
4012,484
4013,492
4014,499
4015,504
4016,509
4017,513
4018,515
4019,516
4020,515
4021,512
4022,510
4023,508
4024,505
4025,502
4026,496
4027,493
4028,489
4029,487
4030,483
4031,481
4032,480
4033,478
4034,479
4035,479
4036,480
4037,480
4038,482
4039,484
4040,485
4041,486
4042,486
4043,486
4044,485
4045,486
4046,486
4047,486
4048,486
4049,485
4050,484
4051,483
4052,483
4053,483
4054,485
4055,489
4056,500
4057,516
4058,536
4059,559
4060,584
4061,612
4062,641
4063,668
4064,691
4065,708
4066,720
4067,725
4068,722
4069,714
4070,701
4071,683
4072,663
4073,641
4074,620
4075,599
4076,578
4077,559
4078,542
4079,528
4080,515
4081,505
4082,498
4083,494
4084,488
4085,489
4086,492
4087,496
4088,501
4089,509
4090,515
4091,522
4092,528
4093,535
4094,539
4095,542
4096,543
4097,543
4098,540
4099,537
4100,532
4101,524
4102,518
4103,514
4104,507
4105,500
4106,495
4107,491
4108,486
4109,484
4110,481
4111,480
4112,478
4113,476
4114,475
4115,475
4116,474
4117,474
4118,475
4119,475
4120,475
4121,475
4122,476
4123,477
4124,479
4125,480
4126,481
4127,480
4128,478
4129,477
4130,477
4131,474
4132,472
4133,471
4134,473
4135,478
4136,485
4137,497
4138,514
4139,536
4140,561
4141,588
4142,616
4143,644
4144,669
4145,689
4146,704
4147,710
4148,711
4149,706
4150,697
4151,684
4152,665
4153,646
4154,624
4155,602
4156,581
4157,562
4158,544
4159,528
4160,515
4161,503
4162,494
4163,487
4164,484
4165,483
4166,485
4167,488
4168,492
4169,497
4170,503
4171,509
4172,517
4173,525
4174,531
4175,536
4176,538
4177,539
4178,537
4179,535
4180,531
4181,525
4182,519
4183,512
4184,507
4185,502
4186,497
4187,490
4188,485
4189,479
4190,476
4191,472
4192,469
4193,467
4194,467
4195,468
4196,471
4197,473
4198,475
4199,477
4200,481
4201,487
4202,493
4203,499
4204,504
4205,506
4206,508
4207,509
4208,509
4209,507
4210,504
4211,503
4212,503
4213,500
4214,497
4215,496
4216,494
4217,491
4218,487
4219,485
4220,491
4221,502
4222,516
4223,536
4224,561
4225,587
4226,611
4227,636
4228,655
4229,673
4230,684
4231,689
4232,686
4233,680
4234,669
4235,655
4236,640
4237,623
4238,603
4239,587
4240,572
4241,557
4242,544
4243,533
4244,524
4245,518
4246,512
4247,508
4248,506
4249,506
4250,508
4251,511
4252,515
4253,518
4254,521
4255,524
4256,530
4257,533
4258,536
4259,535
4260,532
4261,529
4262,526
4263,522
4264,518
4265,512
4266,507
4267,502
4268,495
4269,488
4270,483
4271,477
4272,472
4273,470
4274,468
4275,467
4276,467
4277,467
4278,467
4279,467
4280,467
4281,467
4282,465
4283,464
4284,464
4285,465
4286,465
4287,465
4288,466
4289,466
4290,467
4291,468
4292,469
4293,472
4294,474
4295,476
4296,482
4297,491
4298,500
4299,513
4300,531
4301,553
4302,579
4303,605
4304,631
4305,656
4306,676
4307,693
4308,702
4309,706
4310,706
4311,699
4312,689
4313,672
4314,653
4315,631
4316,608
4317,586
4318,564
4319,544
4320,526
4321,511
4322,497
4323,483
4324,473
4325,466
4326,461
4327,459
4328,460
4329,465
4330,472
4331,480
4332,488
4333,495
4334,502
4335,509
4336,514
4337,518
4338,520
4339,518
4340,514
4341,510
4342,504
4343,499
4344,492
4345,487
4346,484
4347,479
4348,475
4349,471
4350,467
4351,465
4352,463
4353,463
4354,462
4355,460
4356,458
4357,455
4358,451
4359,450
4360,451
4361,452
4362,452
4363,454
4364,455
4365,458
4366,458
4367,460
4368,463
4369,465
4370,469
4371,470
4372,472
4373,473
4374,471
4375,470
4376,469
4377,469
4378,467
4379,470
4380,476
4381,489
4382,506
4383,527
4384,551
4385,575
4386,600
4387,622
4388,643
4389,658
4390,667
4391,671
4392,672
4393,667
4394,656
4395,643
4396,627
4397,609
4398,592
4399,573
4400,555
4401,537
4402,522
4403,507
4404,494
4405,481
4406,473
4407,469
4408,466
4409,464
4410,465
4411,468
4412,471
4413,476
4414,482
4415,488
4416,494
4417,499
4418,503
4419,507
4420,509
4421,510
4422,509
4423,505
4424,501
4425,496
4426,494
4427,490
4428,486
4429,482
4430,478
4431,475
4432,472
4433,467
4434,463
4435,460
4436,458
4437,458
4438,460
4439,460
4440,459
4441,460
4442,461
4443,461
4444,463
4445,462
4446,460
4447,457
4448,455
4449,455
4450,455
4451,456
4452,457
4453,460
4454,461
4455,461
4456,461
4457,460
4458,461
4459,460
4460,462
4461,466
4462,472
4463,483
4464,498
4465,516
4466,539
4467,563
4468,587
4469,609
4470,630
4471,645
4472,656
4473,659
4474,657
4475,649
4476,636
4477,623
4478,606
4479,590
4480,572
4481,555
4482,537
4483,519
4484,504
4485,491
4486,479
4487,472
4488,466
4489,461
4490,458
4491,457
4492,459
4493,462
4494,466
4495,472
4496,479
4497,486
4498,493
4499,499
4500,504
4501,508
4502,510
4503,511
4504,511
4505,508
4506,506
4507,503
4508,500
4509,494
4510,488
4511,481
4512,476
4513,472
4514,468
4515,464
4516,462
4517,459
4518,457
4519,454
4520,452
4521,452
4522,453
4523,453
4524,454
4525,455
4526,456
4527,459
4528,462
4529,465
4530,467
4531,468
4532,467
4533,466
4534,467
4535,467
4536,467
4537,466
4538,468
4539,467
4540,471
4541,476
4542,489
4543,505
4544,524
4545,547
4546,575
4547,600
4548,623
4549,641
4550,653
4551,661
4552,664
4553,661
4554,653
4555,640
4556,624
4557,604
4558,583
4559,563
4560,542
4561,522
4562,505
4563,492
4564,481
4565,471
4566,463
4567,459
4568,457
4569,459
4570,462
4571,466
4572,471
4573,477
4574,483
4575,487
4576,493
4577,496
4578,500
4579,503
4580,503
4581,502
4582,501
4583,499
4584,496
4585,496
4586,492
4587,489
4588,487
4589,484
4590,480
4591,477
4592,473
4593,471
4594,470
4595,468
4596,467
4597,467
4598,466
4599,464
4600,462
4601,460
4602,460
4603,460
4604,460
4605,463
4606,463
4607,462
4608,462
4609,463
4610,465
4611,467
4612,468
4613,468
4614,465
4615,464
4616,465
4617,464
4618,463
4619,462
4620,460
4621,461
4622,464
4623,471
4624,483
4625,498
4626,518
4627,537
4628,562
4629,588
4630,612
4631,632
4632,648
4633,659
4634,664
4635,664
4636,658
4637,647
4638,632
4639,613
4640,593
4641,573
4642,553
4643,536
4644,520
4645,507
4646,495
4647,485
4648,476
4649,470
4650,465
4651,463
4652,464
4653,466
4654,469
4655,475
4656,480
4657,487
4658,492
4659,500
4660,508
4661,512
4662,514
4663,515
4664,512
4665,508
4666,504
4667,498
4668,490
4669,481
4670,475
4671,468
4672,462
4673,456
4674,450
4675,444
4676,443
4677,442
4678,441
4679,441
4680,443
4681,445
4682,448
4683,451
4684,454
4685,455
4686,457
4687,459
4688,465
4689,466
4690,470
4691,472
4692,474
4693,473
4694,473
4695,471
4696,470
4697,468
4698,467
4699,467
4700,469
4701,467
4702,467
4703,466
4704,466
4705,463
4706,462
4707,464
4708,470
4709,476
4710,488
4711,504
4712,522
4713,541
4714,563
4715,584
4716,605
4717,620
4718,633
4719,640
4720,644
4721,641
4722,633
4723,622
4724,607
4725,592
4726,577
4727,560
4728,545
4729,528
4730,514
4731,499
4732,488
4733,477
4734,467
4735,460
4736,457
4737,454
4738,455
4739,456
4740,460
4741,464
4742,472
4743,477
4744,484
4745,490
4746,496
4747,502
4748,508
4749,511
4750,513
4751,514
4752,513
4753,511
4754,507
4755,502
4756,497
4757,491
4758,486
4759,481
4760,479
4761,475
4762,473
4763,473
4764,473
4765,473
4766,472
4767,471
4768,472
4769,470
4770,471
4771,470
4772,468
4773,469
4774,469
4775,467
4776,467
4777,466
4778,465
4779,463
4780,463
4781,464
4782,467
4783,469
4784,471
4785,472
4786,473
4787,473
4788,475
4789,478
4790,484
4791,492
4792,501
4793,515
4794,532
4795,551
4796,571
4797,590
4798,607
4799,618
4800,626
4801,630
4802,628
4803,625
4804,615
4805,604
4806,590
4807,574
4808,557
4809,540
4810,524
4811,508
4812,495
4813,485
4814,475
4815,468
4816,461
4817,456
4818,455
4819,454
4820,455
4821,460
4822,466
4823,473
4824,482
4825,489
4826,497
4827,504
4828,508
4829,511
4830,514
4831,515
4832,515
4833,514
4834,512
4835,508
4836,503
4837,499
4838,495
4839,491
4840,486
4841,480
4842,475
4843,472
4844,470
4845,470
4846,470
4847,470
4848,470
4849,469
4850,471
4851,470
4852,471
4853,472
4854,475
4855,476
4856,478
4857,479
4858,480
4859,479
4860,478
4861,477
4862,476
4863,475
4864,473
4865,473
4866,473
4867,475
4868,480
4869,491
4870,505
4871,522
4872,542
4873,565
4874,587
4875,607
4876,626
4877,642
4878,653
4879,658
4880,657
4881,652
4882,643
4883,630
4884,614
4885,596
4886,579
4887,560
4888,540
4889,524
4890,509
4891,497
4892,489
4893,483
4894,477
4895,473
4896,471
4897,472
4898,474
4899,477
4900,483
4901,489
4902,494
4903,500
4904,505
4905,510
4906,515
4907,517
4908,517
4909,516
4910,515
4911,510
4912,506
4913,502
4914,498
4915,496
4916,492
4917,487
4918,483
4919,480
4920,478
4921,476
4922,474
4923,475
4924,476
4925,476
4926,476
4927,476
4928,478
4929,478
4930,477
4931,475
4932,473
4933,475
4934,476
4935,476
4936,476
4937,477
4938,478
4939,478
4940,480
4941,481
4942,484
4943,491
4944,501
4945,514
4946,531
4947,548
4948,568
4949,588
4950,608
4951,622
4952,632
4953,641
4954,643
4955,641
4956,636
4957,626
4958,614
4959,600
4960,584
4961,568
4962,552
4963,539
4964,525
4965,513
4966,502
4967,492
4968,484
4969,477
4970,472
4971,469
4972,468
4973,468
4974,469
4975,472
4976,476
4977,484
4978,493
4979,499
4980,504
4981,510
4982,513
4983,516
4984,517
4985,518
4986,518
4987,518
4988,518
4989,515
4990,510
4991,504
4992,497
4993,491
4994,484
4995,480
4996,477
4997,475
4998,472
4999,470
5000,468
5001,468
5002,468
5003,469
5004,471
5005,472
5006,474
5007,475
5008,476
5009,478
5010,481
5011,488
5012,499
5013,511
5014,527
5015,543
5016,560
5017,578
5018,595
5019,612
5020,626
5021,635
5022,638
5023,639
5024,633
5025,624
5026,613
5027,600
5028,586
5029,569
5030,553
5031,538
5032,524
5033,508
5034,493
5035,481
5036,473
5037,468
5038,464
5039,462
5040,462
5041,462
5042,465
5043,470
5044,478
5045,485
5046,493
5047,498
5048,507
5049,512
5050,517
5051,519
5052,520
5053,519
5054,517
5055,514
5056,511
5057,508
5058,505
5059,500
5060,494
5061,490
5062,487
5063,483
5064,480
5065,477
5066,476
5067,475
5068,472
5069,469
5070,468
5071,467
5072,469
5073,469
5074,472
5075,479
5076,487
5077,499
5078,514
5079,531
5080,552
5081,572
5082,591
5083,604
5084,615
5085,622
5086,625
5087,624
5088,617
5089,610
5090,600
5091,586
5092,570
5093,553
5094,536
5095,521
5096,505
5097,490
5098,479
5099,470
5100,463
5101,458
5102,455
5103,454
5104,455
5105,460
5106,464
5107,472
5108,479
5109,487
5110,496
5111,505
5112,512
5113,516
5114,519
5115,523
5116,523
5117,520
5118,516
5119,512
5120,507
5121,503
5122,498
5123,492
5124,488
5125,486
5126,483
5127,482
5128,481
5129,480
5130,479
5131,477
5132,476
5133,478
5134,481
5135,488
5136,496
5137,509
5138,523
5139,541
5140,560
5141,579
5142,597
5143,612
5144,626
5145,635
5146,639
5147,639
5148,633
5149,623
5150,610
5151,595
5152,579
5153,560
5154,542
5155,524
5156,511
5157,498
5158,486
5159,475
5160,467
5161,463
5162,460
5163,460
5164,463
5165,467
5166,472
5167,478
5168,486
5169,493
5170,500
5171,505
5172,513
5173,518
5174,525
5175,527
5176,528
5177,528
5178,526
5179,522
5180,517
5181,512
5182,507
5183,503
5184,497
5185,492
5186,488
5187,485
5188,483
5189,482
5190,483
5191,483
5192,482
5193,483
5194,487
5195,496
5196,510
5197,528
5198,552
5199,579
5200,611
5201,643
5202,674
5203,701
5204,724
5205,741
5206,751
5207,754
5208,753
5209,744
5210,730
5211,712
5212,692
5213,671
5214,648
5215,628
5216,609
5217,590
5218,573
5219,557
5220,543
5221,531
5222,521
5223,513
5224,508
5225,505
5226,505
5227,508
5228,511
5229,517
5230,523
5231,528
5232,533
5233,536
5234,539
5235,539
5236,539
5237,538
5238,536
5239,532
5240,530
5241,526
5242,521
5243,517
5244,512
5245,508
5246,504
5247,499
5248,495
5249,492
5250,489
5251,487
5252,484
5253,482
5254,480
5255,478
5256,477
5257,476
5258,475
5259,478
5260,483
5261,494
5262,511
5263,534
5264,566
5265,601
5266,641
5267,679
5268,717
5269,749
5270,776
5271,795
5272,806
5273,806
5274,799
5275,785
5276,765
5277,740
5278,714
5279,688
5280,661
5281,634
5282,606
5283,579
5284,555
5285,534
5286,516
5287,503
5288,491
5289,482
5290,481
5291,482
5292,486
5293,492
5294,500
5295,507
5296,515
5297,523
5298,529
5299,532
5300,534
5301,533
5302,531
5303,529
5304,526
5305,522
5306,516
5307,510
5308,505
5309,500
5310,493
5311,487
5312,482
5313,477
5314,474
5315,472
5316,470
5317,468
5318,467
5319,465
5320,462
5321,461
5322,459
5323,457
5324,454
5325,450
5326,447
5327,445
5328,444
5329,445
5330,449
5331,453
5332,459
5333,464
5334,469
5335,472
5336,473
5337,476
5338,478
5339,478
5340,475
5341,470
5342,465
5343,462
5344,460
5345,461
5346,466
5347,476
5348,493
5349,517
5350,549
5351,585
5352,624
5353,665
5354,703
5355,734
5356,761
5357,783
5358,796
5359,798
5360,792
5361,780
5362,763
5363,740
5364,715
5365,690
5366,665
5367,642
5368,619
5369,601
5370,586
5371,572
5372,562
5373,554
5374,548
5375,545
5376,546
5377,547
5378,551
5379,555
5380,559
5381,563
5382,569
5383,574
5384,579
5385,584
5386,590
5387,591
5388,592
5389,591
5390,585
5391,576
5392,564
5393,552
5394,542
5395,532
5396,524
5397,517
5398,512
5399,508
5400,506
5401,502
5402,497
5403,491
5404,484
5405,478
5406,472
5407,468
5408,463
5409,460
5410,455
5411,453
5412,451
5413,449
5414,447
5415,444
5416,440
5417,437
5418,432
5419,428
5420,424
5421,420
5422,418
5423,416
5424,417
5425,417
5426,417
5427,418
5428,417
5429,418
5430,418
5431,418
5432,419
5433,421
5434,423
5435,423
5436,426
5437,428
5438,430
5439,435
5440,443
5441,457
5442,481
5443,513
5444,551
5445,590
5446,628
5447,665
5448,699
5449,726
5450,746
5451,756
5452,759
5453,749
5454,734
5455,713
5456,687
5457,658
5458,626
5459,595
5460,564
5461,538
5462,515
5463,496
5464,480
5465,464
5466,454
5467,447
5468,447
5469,447
5470,453
5471,459
5472,467
5473,476
5474,485
5475,494
5476,503
5477,508
5478,512
5479,515
5480,516
5481,517
5482,515
5483,512
5484,508
5485,504
5486,499
5487,492
5488,485
5489,477
5490,472
5491,465
5492,460
5493,456
5494,454
5495,451
5496,449
5497,447
5498,444
5499,444
5500,443
5501,443
5502,443
5503,442
5504,441
5505,441
5506,443
5507,444
5508,446
5509,447
5510,447
5511,448
5512,447
5513,445
5514,444
5515,443
5516,442
5517,440
5518,440
5519,440
5520,440
5521,440
5522,440
5523,439
5524,440
5525,440
5526,440
5527,441
5528,440
5529,441
5530,446
5531,452
5532,463
5533,479
5534,500
5535,524
5536,552
5537,581
5538,611
5539,637
5540,660
5541,676
5542,688
5543,691
5544,687
5545,676
5546,659
5547,639
5548,615
5549,586
5550,560
5551,533
5552,508
5553,484
5554,464
5555,449
5556,437
5557,428
5558,423
5559,422
5560,423
5561,425
5562,431
5563,439
5564,448
5565,460
5566,468
5567,477
5568,486
5569,493
5570,498
5571,501
5572,502
5573,502
5574,501
5575,497
5576,493
5577,489
5578,483
5579,478
5580,472
5581,466
5582,461
5583,455
5584,452
5585,450
5586,449
5587,448
5588,444
5589,442
5590,441
5591,440
5592,439
5593,439
5594,440
5595,441
5596,444
5597,446
5598,448
5599,449
5600,449
5601,447
5602,448
5603,447
5604,449
5605,449
5606,449
5607,448
5608,446
5609,446
5610,446
5611,446
5612,444
5613,444
5614,444
5615,441
5616,440
5617,440
5618,441
5619,443
5620,443
5621,446
5622,451
5623,458
5624,466
5625,478
5626,494
5627,512
5628,532
5629,552
5630,569
5631,583
5632,593
5633,600
5634,604
5635,601
5636,594
5637,583
5638,571
5639,556
5640,540
5641,524
5642,508
5643,492
5644,478
5645,464
5646,453
5647,444
5648,435
5649,429
5650,423
5651,421
5652,423
5653,427
5654,434
5655,439
5656,448
5657,459
5658,470
5659,480
5660,487
5661,493
5662,496
5663,499
5664,499
5665,496
5666,494
5667,489
5668,484
5669,480
5670,475
5671,470
5672,465
5673,463
5674,460
5675,457
5676,454
5677,451
5678,452
5679,455
5680,456
5681,457
5682,457
5683,456
5684,456
5685,456
5686,455
5687,454
5688,452
5689,453
5690,454
5691,455
5692,456
5693,455
5694,455
5695,455
5696,455
5697,454
5698,454
5699,453
5700,455
5701,455
5702,456
5703,456
5704,459
5705,460
5706,460
5707,463
5708,461
5709,460
5710,463
5711,467
5712,472
5713,477
5714,484
5715,493
5716,503
5717,513
5718,524
5719,531
5720,538
5721,544
5722,547
5723,547
5724,545
5725,542
5726,536
5727,526
5728,516
5729,507
5730,496
5731,485
5732,474
5733,463
5734,454
5735,444
5736,435
5737,427
5738,423
5739,418
5740,417
5741,416
5742,419
5743,422
5744,425
5745,428
5746,431
5747,434
5748,435
5749,435
5750,435
5751,437
5752,435
5753,433
5754,431
5755,426
5756,423
5757,416
5758,412
5759,407
5760,404
5761,400
5762,398
5763,399
5764,399
5765,399
5766,401
5767,402
5768,404
5769,406
5770,410
5771,414
5772,419
5773,422
5774,427
5775,432
5776,436
5777,439
5778,441
5779,442
5780,443
5781,441
5782,442
5783,442
5784,443
5785,445
5786,449
5787,454
5788,457
5789,461
5790,463
5791,465
5792,467
5793,470
5794,470
5795,468
